age,in_incidence_rates,in_prevalence_rates,in_remission_rates,in_mortality_rates,out_incidence_rates,out_prevalence_rates,out_remission_rates,out_case_fatality_rates,out_duration_years,out_mortality_rates,out_rr_mortality_number,out_age_of_onset_years,disease,sex,in_case_fatality_rates,qimd
51,0.0028283242,0.0339855828,0,0.0007093655,0.0034082115,0.0339855828,0,0.0208692097,20.2896474458,0.0007093655,5.9123573607,51.5,chd,men,,2
52,0.0029330392,0.0377468895,0,0.0007956528,0.0036809161,0.0377468895,0,0.0210753339,19.7839007187,0.0007956528,5.5324140342,52.5,chd,men,,2
53,0.0030377665,0.0417805032,0,0.0008893657,0.0039525111,0.0417805032,0,0.0212833665,19.2762578267,0.0008893657,5.1728067524,53.5,chd,men,,2
54,0.0031430165,0.0460784991,0,0.0009910905,0.0042168125,0.0460784991,0,0.021505546,18.7670944542,0.0009910905,4.8377336909,54.5,chd,men,,2
55,0.0032492997,0.0506272319,0,0.0011015188,0.0044709283,0.0506272319,0,0.0217543081,18.2569891286,0.0011015188,4.5305293701,55.5,chd,men,,2
56,0.0033571264,0.0554098963,0,0.0012213465,0.0047143397,0.0554098963,0,0.0220389718,17.7466503978,0.0012213465,4.2525205996,56.5,chd,men,,2
57,0.0034670069,0.0604219525,0,0.0013512698,0.0049769041,0.0604219525,0,0.0223608782,17.2367816575,0.0013512698,4.0029350494,57.5,chd,men,,2
58,0.0035725017,0.0656653195,0,0.0014919103,0.0052440694,0.0656653195,0,0.0227169396,16.7279394319,0.0014919103,3.7800120766,58.5,chd,men,,2
59,0.0036679675,0.0711441986,0,0.0016421764,0.0055365768,0.0711441986,0,0.0230794114,16.2202942846,0.0016421764,3.578921639,59.5,chd,men,,2
60,0.0037551092,0.0768655168,0,0.0017992634,0.0058359011,0.0768655168,0,0.0234050119,15.7133320221,0.0017992634,3.3942418352,60.5,chd,men,,2
61,0.0038356318,0.0828386947,0,0.0019602924,0.0061620337,0.0828386947,0,0.0236610623,15.2058513167,0.0019602924,3.2229039138,61.5,chd,men,,2
62,0.0039112401,0.0890713299,0,0.0021223841,0.0064852735,0.0890713299,0,0.0238250513,14.6961391407,0.0021223841,3.0633911225,62.5,chd,men,,2
63,0.003983639,0.0955709623,0,0.002283013,0.0068319479,0.0955709623,0,0.0238853278,14.1821867453,0.002283013,2.9140938449,63.5,chd,men,,2
64,0.0040545335,0.1023472098,0,0.0024477843,0.0071834024,0.1023472098,0,0.0239137083,13.66256892,0.0024477843,2.7755059757,64.5,chd,men,,2
65,0.0041256284,0.1094120026,0,0.0026304339,0.0075851452,0.1094120026,0,0.0240387943,13.1375734673,0.0026304339,2.650678476,65.5,chd,men,,2
66,0.0041986287,0.1167778652,0,0.0028450514,0.0080210056,0.1167778652,0,0.0243601509,12.6093351947,0.0028450514,2.53960145,66.5,chd,men,,2
67,0.0042752393,0.1244386603,0,0.0031057263,0.0084955184,0.1244386603,0,0.0249550264,12.0814656611,0.0031057263,2.440261526,67.5,chd,men,,2
68,0.004357165,0.1323732449,0,0.0034259855,0.0089993476,0.1323732449,0,0.0258782615,11.5586874457,0.0034259855,2.350677327,68.5,chd,men,,2
69,0.0044409187,0.1405556656,0,0.0038064161,0.0095472289,0.1405556656,0,0.0270780299,11.0455743697,0.0038064161,2.269590208,69.5,chd,men,,2
70,0.0045221586,0.1489553052,0,0.0042346651,0.0101020367,0.1489553052,0,0.0284257455,10.5450059522,0.0042346651,2.194353715,70.5,chd,men,,2
71,0.0046013073,0.1575364038,0,0.0046978171,0.0106646488,0.1575364038,0,0.0298169904,10.0577605507,0.0046978171,2.1247394717,71.5,chd,men,,2
72,0.0046787875,0.1662496738,0,0.0051829567,0.011174514,0.1662496738,0,0.0311721006,9.5826290832,0.0051829567,2.062090369,72.5,chd,men,,2
73,0.0047550217,0.1750329698,0,0.00567802,0.0116364667,0.1750329698,0,0.0324360277,9.1166585683,0.00567802,2.0070454035,73.5,chd,men,,2
74,0.0048304327,0.183817782,0,0.0061905292,0.0120222135,0.183817782,0,0.0336738695,8.6566860103,0.0061905292,1.9577677982,74.5,chd,men,,2
75,0.004905443,0.1925301467,0,0.0067475928,0.0123796167,0.1925301467,0,0.0350433381,8.2012818605,0.0067475928,1.9134191186,75.5,chd,men,,2
76,0.0049804754,0.2010921809,0,0.0073771707,0.0127014014,0.2010921809,0,0.0366820137,7.7513263635,0.0073771707,1.8721648888,76.5,chd,men,,2
77,0.0050559525,0.2094378077,0,0.0081072229,0.0130790215,0.2094378077,0,0.0387060391,7.3100146788,0.0081072229,1.8314193228,77.5,chd,men,,2
78,0.0051322969,0.2175157873,0,0.0089643991,0.0135099963,0.2175157873,0,0.0412093368,6.882649815,0.0089643991,1.7897334721,78.5,chd,men,,2
79,0.0052099313,0.2252769496,0,0.0099452166,0.0140250259,0.2252769496,0,0.0441434719,6.4746969527,0.0099452166,1.7493377322,79.5,chd,men,,2
80,0.0052868673,0.2326739688,0,0.0110160596,0.0145594135,0.2326739688,0,0.0473425926,6.0892181898,0.0110160596,1.7120454768,80.5,chd,men,,2
81,0.005361155,0.2396624087,0,0.0121420023,0.0151170882,0.2396624087,0,0.0506604582,5.7257671068,0.0121420023,1.6803360802,81.5,chd,men,,2
82,0.0054332754,0.2462285286,0,0.0132881188,0.0157047797,0.2462285286,0,0.053964644,5.3796748765,0.0132881188,1.6569801499,82.5,chd,men,,2
83,0.0055037094,0.2524001205,0,0.01442406,0.0163583495,0.2524001205,0,0.0571461878,5.0421177182,0.01442406,1.642569094,83.5,chd,men,,2
84,0.0055729377,0.2582134871,0,0.0156247384,0.0171059868,0.2582134871,0,0.0605101614,4.7049686536,0.0156247384,1.6323608048,84.5,chd,men,,2
85,0.0056414413,0.2637102316,0,0.0170703283,0.0181889684,0.2637102316,0,0.0647312721,4.3670966517,0.0170703283,1.6223835583,85.5,chd,men,,2
86,0.0057097009,0.2689364386,0,0.0189455807,0.0197389343,0.2689364386,0,0.0704470401,4.0366916028,0.0189455807,1.6068846913,86.5,chd,men,,2
87,0.0057781975,0.2739365117,0,0.0214352465,0.0219872141,0.2739365117,0,0.0782507949,3.7333169137,0.0214352465,1.578645561,87.5,chd,men,,2
88,0.0058474118,0.278748449,0,0.0247045335,0.0250245396,0.278748449,0,0.0886302873,3.4901900765,0.0247045335,1.53757156,88.5,chd,men,,2
89,0.0059178248,0.2834117172,0,0.0284691559,0.0286392531,0.2834117172,0,0.1004578086,3.3411637542,0.0284691559,1.5032766227,89.5,chd,men,,2
20,0.0001462528,0.0002611626,0,1.3544e-06,2.94841e-05,0.0002611626,0,0.0051856328,48.1912526386,1.3544e-06,25.6744984658,20.5,chd,women,,2
21,0.0001676369,0.0003028441,0,1.6246e-06,3.34038e-05,0.0003028441,0,0.0053642027,47.4537220883,1.6246e-06,25.2876644725,21.5,chd,women,,2
22,0.0001901282,0.0003510242,0,1.8077e-06,3.95056e-05,0.0003510242,0,0.005149417,46.7117483252,1.8077e-06,23.5732595953,22.5,chd,women,,2
23,0.0002122875,0.0004066573,0,1.8606e-06,4.44902e-05,0.0004066573,0,0.0045752412,45.9476526447,1.8606e-06,20.8153921074,23.5,chd,women,,2
24,0.00023292,0.0004708228,0,1.8311e-06,5.19796e-05,0.0004708228,0,0.00388908,45.1509702512,1.8311e-06,17.8179207643,24.5,chd,women,,2
25,0.0002525764,0.0005447379,0,1.8573e-06,5.85539e-05,0.0005447379,0,0.0034093932,44.3245862364,1.8573e-06,15.6872031439,25.5,chd,women,,2
26,0.0002718075,0.0006297745,0,2.0811e-06,6.82805e-05,0.0006297745,0,0.0033044815,43.4821869229,2.0811e-06,14.9674546338,26.5,chd,women,,2
27,0.0002911641,0.0007274756,0,2.6448e-06,7.74218e-05,0.0007274756,0,0.0036354224,42.6418904764,2.6448e-06,15.6605969711,27.5,chd,women,,2
28,0.0003111968,0.0008395687,0,3.6819e-06,9.04135e-05,0.0008395687,0,0.0043852434,41.8219351861,3.6819e-06,17.2652192411,28.5,chd,women,,2
29,0.0003324566,0.0009679812,0,5.1338e-06,0.0001029588,0.0009679812,0,0.0053033395,41.0341339719,5.1338e-06,18.5868536467,29.5,chd,women,,2
30,0.0003554941,0.001114858,0,6.7495e-06,0.0001195276,0.001114858,0,0.0060538362,40.2777430699,6.7495e-06,18.6685773886,30.5,chd,women,,2
31,0.0003808602,0.0012826559,0,8.2698e-06,0.0001353764,0.0012826559,0,0.006447028,39.5414660891,8.2698e-06,17.5074120791,31.5,chd,women,,2
32,0.0004091055,0.0014742469,0,9.4352e-06,0.0001557668,0.0014742469,0,0.006399646,38.8090475525,9.4352e-06,15.5109840748,32.5,chd,women,,2
33,0.0004407808,0.0016929072,0,1.00032e-05,0.0001752621,0.0016929072,0,0.0059085757,38.0631537105,1.00032e-05,13.085821824,33.5,chd,women,,2
34,0.0004764369,0.0019423715,0,1.01172e-05,0.0001998003,0.0019423715,0,0.0052084768,37.2915857718,1.01172e-05,10.7443135723,34.5,chd,women,,2
35,0.0005161852,0.0022268983,0,1.03069e-05,0.0002248873,0.0022268983,0,0.004628201,36.4933215393,1.03069e-05,8.9645200346,35.5,chd,women,,2
36,0.0005596727,0.0025512273,0,1.11186e-05,0.0002566627,0.0025512273,0,0.0043579616,35.6770170293,1.11186e-05,7.8811731892,36.5,chd,women,,2
37,0.000606754,0.002920485,0,1.30984e-05,0.0002905778,0.002920485,0,0.004484854,34.8559609317,1.30984e-05,7.4290821468,37.5,chd,women,,2
38,0.0006572838,0.0033403387,0,1.6772e-05,0.0003329099,0.0033403387,0,0.0050208253,34.0445607251,1.6772e-05,7.4299317459,38.5,chd,women,,2
39,0.0007111167,0.0038170522,0,2.2183e-05,0.0003788798,0.0038170522,0,0.0058112796,33.2540290047,2.2183e-05,7.5762433163,39.5,chd,women,,2
40,0.0007681072,0.0043575233,0,2.8894e-05,0.0004336326,0.0043575233,0,0.0066304786,32.4885584209,2.8894e-05,7.6093600639,40.5,chd,women,,2
41,0.0008281099,0.0049691456,0,3.64465e-05,0.0004918047,0.0049691456,0,0.0073341227,31.7459618049,3.64465e-05,7.4698471002,41.5,chd,women,,2
42,0.0008909794,0.0056594753,0,4.43819e-05,0.0005576095,0.0056594753,0,0.0078415508,31.020379384,4.43819e-05,7.1985669692,42.5,chd,women,,2
43,0.0009565703,0.0064363598,0,5.22621e-05,0.0006261387,0.0064363598,0,0.0081192957,30.3042043684,5.22621e-05,6.8547147238,43.5,chd,women,,2
44,0.0010247372,0.0073078775,0,6.01193e-05,0.0007017115,0.0073078775,0,0.0082261019,29.5904730016,6.01193e-05,6.4851520498,44.5,chd,women,,2
45,0.0010953347,0.0082822062,0,6.84556e-05,0.000780385,0.0082822062,0,0.008264853,28.8750828657,6.84556e-05,6.1316114025,45.5,chd,women,,2
46,0.0011664336,0.0093674796,0,7.7794e-05,0.0008664099,0.0093674796,0,0.0083041498,28.1568453907,7.7794e-05,5.8024444334,46.5,chd,women,,2
47,0.0012364584,0.0105716511,0,8.86569e-05,0.0009560236,0.0105716511,0,0.0083857515,27.4364735543,8.86569e-05,5.4883828837,47.5,chd,women,,2
48,0.0013057939,0.0119022317,0,0.0001015625,0.0010526173,0.0119022317,0,0.008532518,26.7158382428,0.0001015625,5.1795227448,48.5,chd,women,,2
49,0.0013748252,0.0133660162,0,0.0001169204,0.0011523451,0.0133660162,0,0.0087470327,25.997190349,0.0001169204,4.8863798963,49.5,chd,women,,2
50,0.0014439372,0.0149687837,0,0.0001350322,0.0012573749,0.0149687837,0,0.0090203448,25.2824939596,0.0001350322,4.6180094553,50.5,chd,women,,2
51,0.0015135149,0.0167149548,0,0.0001561946,0.0013637528,0.0167149548,0,0.009344004,24.5732069118,0.0001561946,4.3811330716,51.5,chd,women,,2
52,0.0015839433,0.0186071875,0,0.0001807044,0.0014723395,0.0186071875,0,0.0097109118,23.8702612961,0.0001807044,4.1811648177,52.5,chd,women,,2
53,0.0016556072,0.0206460238,0,0.0002088387,0.0015793695,0.0206460238,0,0.010114548,23.1740672507,0.0002088387,4.019427404,53.5,chd,women,,2
54,0.0017288918,0.0228295228,0,0.000240423,0.0016838173,0.0228295228,0,0.0105305568,22.4844796471,0.000240423,3.8804885056,54.5,chd,women,,2
55,0.0018041819,0.0251528931,0,0.0002748315,0.0017813411,0.0251528931,0,0.010925747,21.8007421526,0.0002748315,3.7476684152,55.5,chd,women,,2
56,0.0018818626,0.027609717,0,0.0003114186,0.0018723212,0.027609717,0,0.0112786165,21.1216622854,0.0003114186,3.6109946902,56.5,chd,women,,2
57,0.0019623188,0.0301998777,0,0.0003495388,0.001969673,0.0301998777,0,0.0115734814,20.4458962905,0.0003495388,3.4641474403,57.5,chd,women,,2
58,0.0020407415,0.0329267118,0,0.0003885948,0.0020659548,0.0329267118,0,0.0118011202,19.7721290996,0.0003885948,3.304953683,58.5,chd,women,,2
59,0.002112801,0.0357949271,0,0.0004291027,0.0021727606,0.0357949271,0,0.0119871219,19.0994145117,0.0004291027,3.1424342065,59.5,chd,women,,2
60,0.0021796008,0.0388108892,0,0.0004726912,0.0022836658,0.0388108892,0,0.0121786656,18.4275666132,0.0004726912,2.9878701717,60.5,chd,women,,2
61,0.0022422446,0.0419825662,0,0.0005210379,0.0024131616,0.0419825662,0,0.01241013,17.7571215442,0.0005210379,2.8472571842,61.5,chd,women,,2
62,0.0023018358,0.0453172843,0,0.0005758199,0.0025481739,0.0453172843,0,0.0127057123,17.0890265944,0.0005758199,2.7230766169,62.5,chd,women,,2
63,0.0023594782,0.0488226719,0,0.0006387589,0.002707423,0.0488226719,0,0.0130825215,16.4244209088,0.0006387589,2.6156377196,63.5,chd,women,,2
64,0.0024162753,0.052507853,0,0.000712591,0.0028790212,0.052507853,0,0.0135703747,15.7646268251,0.000712591,2.5257641217,64.5,chd,women,,2
65,0.0024733307,0.0563836559,0,0.0008010676,0.0030863862,0.0563836559,0,0.0142066253,15.1112564839,0.0008010676,2.4541359664,65.5,chd,women,,2
66,0.002531748,0.0604617556,0,0.0009079839,0.0033143593,0.0604617556,0,0.0150165925,14.46609898,0.0009079839,2.3994550024,66.5,chd,women,,2
67,0.0025926307,0.0647439214,0,0.0010371352,0.003565928,0.0647439214,0,0.0160180322,13.8309192421,0.0010371352,2.3595791784,67.5,chd,women,,2
68,0.0026570826,0.0692236079,0,0.0011921553,0.0038280529,0.0692236079,0,0.0172206733,13.2073227636,0.0011921553,2.3317418658,68.5,chd,women,,2
69,0.0027228338,0.0738913494,0,0.0013729616,0.004113147,0.0738913494,0,0.0185795392,12.5964115504,0.0013729616,2.3091540679,69.5,chd,women,,2
70,0.0027870523,0.0787346515,0,0.0015757552,0.0043983042,0.0787346515,0,0.0200120629,11.9983527309,0.0015757552,2.2842288738,70.5,chd,women,,2
71,0.0028499979,0.0837375034,0,0.0017965756,0.004692829,0.0837375034,0,0.0214532733,11.4124313215,0.0017965756,2.2526948455,71.5,chd,women,,2
72,0.0029119305,0.0888751664,0,0.0020314625,0.0049597991,0.0888751664,0,0.0228557836,10.8373926323,0.0020314625,2.2126987757,72.5,chd,women,,2
73,0.0029731099,0.0941140338,0,0.0022770798,0.005211468,0.0941140338,0,0.0241931078,10.2717628559,0.0022770798,2.1641394586,73.5,chd,women,,2
74,0.0030337961,0.0994150272,0,0.0025444504,0.005430563,0.0994150272,0,0.0255923652,9.7147692714,0.0025444504,2.1134710819,74.5,chd,women,,2
75,0.0030942487,0.1047338384,0,0.0028589567,0.0056609736,0.1047338384,0,0.0272954214,9.1675098565,0.0028589567,2.069323929,75.5,chd,women,,2
76,0.0031547277,0.110021624,0,0.0032466052,0.0058992726,0.110021624,0,0.0295067785,8.6330354267,0.0032466052,2.0353452394,76.5,chd,women,,2
77,0.003215493,0.1152347213,0,0.0037334026,0.0062148757,0.1152347213,0,0.0323961036,8.1158246523,0.0037334026,2.0115565982,77.5,chd,women,,2
78,0.0032768044,0.1203370121,0,0.0043436229,0.0066060073,0.1203370121,0,0.0360932024,7.6212508402,0.0043436229,1.9964913743,78.5,chd,women,,2
79,0.0033389217,0.1252922961,0,0.0050616903,0.0070849556,0.1252922961,0,0.0403966427,7.1535174306,0.0050616903,1.9847029819,79.5,chd,women,,2
80,0.0034006357,0.1300642956,0,0.0058321796,0.0075685382,0.1300642956,0,0.0448383425,6.7129190922,0.0058321796,1.9695191651,80.5,chd,women,,2
81,0.0034607561,0.1346175078,0,0.0065979327,0.0080307422,0.1346175078,0,0.0490102253,6.2950361551,0.0065979327,1.9502750165,81.5,chd,women,,2
82,0.0035195713,0.1389357995,0,0.0073017917,0.0084284119,0.1389357995,0,0.0525532951,5.8908777021,0.0073017917,1.9293966562,82.5,chd,women,,2
83,0.0035773695,0.1430306522,0,0.0078926456,0.0087589147,0.1430306522,0,0.0551800699,5.4877004271,0.0078926456,1.9067134167,83.5,chd,women,,2
84,0.0036344391,0.1469201677,0,0.0084584634,0.0090740335,0.1469201677,0,0.057570889,5.075334232,0.0084584634,1.8803524206,84.5,chd,women,,2
85,0.0036910685,0.1506270585,0,0.0092262943,0.0096472385,0.1506270585,0,0.0612520327,4.6541839583,0.0092262943,1.8543615289,85.5,chd,women,,2
86,0.0037475459,0.1541781473,0,0.0104292342,0.010671444,0.1541781473,0,0.0676439981,4.237266474,0.0104292342,1.8255478454,86.5,chd,women,,2
87,0.0038041597,0.1576001631,0,0.0123003793,0.0124169909,0.1576001631,0,0.0780485794,3.850955955,0.0123003793,1.7823778803,87.5,chd,women,,2
88,0.0038611982,0.1609163589,0,0.0150520749,0.0150411556,0.1609163589,0,0.0935415658,3.5374362965,0.0150520749,1.7208494997,88.5,chd,women,,2
89,0.0039189499,0.1641517865,0,0.0184194,0.0183302467,0.1641517865,0,0.1122133699,3.3409350468,0.0184194,1.6682637352,89.5,chd,women,,2
20,0.0001100095,0.0005985514,0,4.3214e-06,5.06615e-05,0.0005985514,0,0.0072195061,45.5870458284,4.3214e-06,17.1327743051,20.5,stroke,men,,2
21,0.0001270306,0.0006685188,0,4.0848e-06,5.87383e-05,0.0006685188,0,0.0061100281,44.9095003647,4.0848e-06,13.8034310998,21.5,stroke,men,,2
22,0.0001450004,0.0007464627,0,3.8424e-06,6.20797e-05,0.0007464627,0,0.0051473505,44.1818898013,3.8424e-06,11.3614293347,22.5,stroke,men,,2
23,0.0001627033,0.0008332489,0,3.7136e-06,7.15334e-05,0.0008332489,0,0.0044566771,43.4141635173,3.7136e-06,9.76177969,23.5,stroke,men,,2
24,0.0001791326,0.0009298295,0,3.8025e-06,7.6535e-05,0.0009298295,0,0.0040893023,42.6199055641,3.8025e-06,8.9265289985,24.5,stroke,men,,2
25,0.0001947598,0.0010372511,0,4.1975e-06,8.80255e-05,0.0010372511,0,0.0040466721,41.8133888752,4.1975e-06,8.7527423957,25.5,stroke,men,,2
26,0.0002100563,0.0011566899,0,4.9868e-06,9.54147e-05,0.0011566899,0,0.0043111628,41.0080031975,4.9868e-06,9.1266118726,26.5,stroke,men,,2
27,0.0002254937,0.0012894749,0,6.2583e-06,0.0001097136,0.0012894749,0,0.0048532009,40.2156325482,6.2583e-06,9.8981302854,27.5,stroke,men,,2
28,0.0002415434,0.0014370856,0,8.093e-06,0.0001203152,0.0014370856,0,0.0056313493,39.4462562665,8.093e-06,10.8740770528,28.5,stroke,men,,2
29,0.0002586768,0.0016011684,0,1.04144e-05,0.0001380441,0.0016011684,0,0.0065039442,38.7058471925,1.04144e-05,11.7344929342,29.5,stroke,men,,2
30,0.0002773655,0.001783556,0,1.29878e-05,0.0001520864,0.001783556,0,0.0072816261,37.9937469149,1.29878e-05,12.1636705266,30.5,stroke,men,,2
31,0.0002980809,0.0019862985,0,1.5572e-05,0.0001730363,0.0019862985,0,0.0078393092,37.3034057724,1.5572e-05,12.0466257891,31.5,stroke,men,,2
32,0.0003212945,0.0022116962,0,1.79257e-05,0.0001902877,0.0022116962,0,0.0081045104,36.6249202985,1.79257e-05,11.4135123996,32.5,stroke,men,,2
33,0.0003474777,0.0024623218,0,1.98216e-05,0.000214283,0.0024623218,0,0.0080495296,35.9470096123,1.98216e-05,10.3803351354,33.5,stroke,men,,2
34,0.0003771021,0.0027410539,0,2.1359e-05,0.0002350252,0.0027410539,0,0.0077918666,35.2604852998,2.1359e-05,9.2093396013,34.5,stroke,men,,2
35,0.0004108093,0.0030511138,0,2.29636e-05,0.0002634426,0.0030511138,0,0.007525902,34.5620329645,2.29636e-05,8.1620203777,35.5,stroke,men,,2
36,0.0004487719,0.0033959985,0,2.50749e-05,0.0002900042,0.0033959985,0,0.0073833047,33.8540757868,2.50749e-05,7.3544718854,36.5,stroke,men,,2
37,0.0004907571,0.0037793799,0,2.8133e-05,0.0003251236,0.0037793799,0,0.0074434273,33.1424062487,2.8133e-05,6.8135935426,37.5,stroke,men,,2
38,0.0005365324,0.0042052401,0,3.25595e-05,0.0003598884,0.0042052401,0,0.0077421953,32.4343179491,3.25595e-05,6.515274365,38.5,stroke,men,,2
39,0.0005858652,0.0046779034,0,3.83643e-05,0.0004038961,0.0046779034,0,0.0082007044,31.7359750693,3.83643e-05,6.351286112,39.5,stroke,men,,2
40,0.0006385228,0.0052020523,0,4.51448e-05,0.0004479074,0.0052020523,0,0.0086777567,31.0497536712,4.51448e-05,6.2026261217,40.5,stroke,men,,2
41,0.0006942727,0.0057826799,0,5.24808e-05,0.000500419,0.0057826799,0,0.0090749557,30.3742426987,5.24808e-05,6.0072965971,41.5,stroke,men,,2
42,0.0007528823,0.0064249822,0,5.99519e-05,0.0005526201,0.0064249822,0,0.009330476,29.7057444198,5.99519e-05,5.739943493,42.5,stroke,men,,2
43,0.0008141189,0.007134423,0,6.71525e-05,0.0006124083,0.007134423,0,0.0094118678,29.0394405761,6.71525e-05,5.3990739182,43.5,stroke,men,,2
44,0.00087775,0.0079167254,0,7.40154e-05,0.000672021,0.0079167254,0,0.0093486519,28.3707781482,7.40154e-05,5.0171998826,44.5,stroke,men,,2
45,0.0009435429,0.0087778393,0,8.08116e-05,0.0007392212,0.0087778393,0,0.0092057482,27.6968070685,8.08116e-05,4.6347130682,45.5,stroke,men,,2
46,0.0010099164,0.0097238197,0,8.7827e-05,0.0008071421,0.0097238197,0,0.0090316078,27.0163240216,8.7827e-05,4.275178061,46.5,stroke,men,,2
47,0.001075692,0.0107605615,0,9.53476e-05,0.0008822668,0.0107605615,0,0.008860311,26.329325225,9.53476e-05,3.9503563136,47.5,stroke,men,,2
48,0.0011412412,0.0118938203,0,0.0001036653,0.0009586509,0.0118938203,0,0.0087153944,25.6365816634,0.0001036653,3.6643666238,48.5,stroke,men,,2
49,0.0012069356,0.0131291297,0,0.0001132174,0.0010419562,0.0131291297,0,0.0086228839,24.9394841698,0.0001132174,3.4188714031,49.5,stroke,men,,2
50,0.0012731467,0.0144716652,0,0.0001245858,0.0011271766,0.0144716652,0,0.0086084628,24.2400299277,0.0001245858,3.2136624358,50.5,stroke,men,,2
