"year","sex","age","qimd","pops"
2009,1,77,3,32080
2009,1,77,4,34439
2009,1,77,5,33995
2009,1,78,1,21675
2009,1,78,2,25108
2009,1,78,3,30165
2009,1,78,4,32759
2009,1,78,5,32257
2009,1,79,1,19976
2009,1,79,2,23199
2009,1,79,3,28052
2009,1,79,4,30025
2009,1,79,5,30133
2009,1,80,1,17964
2009,1,80,2,21380
2009,1,80,3,25742
2009,1,80,4,27251
2009,1,80,5,27191
2009,1,81,1,16262
2009,1,81,2,19463
2009,1,81,3,23160
2009,1,81,4,24815
2009,1,81,5,24385
2009,1,82,1,15128
2009,1,82,2,17963
2009,1,82,3,21207
2009,1,82,4,22901
2009,1,82,5,22291
2009,1,83,1,13905
2009,1,83,2,16025
2009,1,83,3,19243
2009,1,83,4,20363
2009,1,83,5,20436
2009,1,84,1,12051
2009,1,84,2,14457
2009,1,84,3,16848
2009,1,84,4,17897
2009,1,84,5,17739
2009,1,85,1,10325
2009,1,85,2,12658
2009,1,85,3,15120
2009,1,85,4,15742
2009,1,85,5,15485
2009,1,86,1,8825
2009,1,86,2,11063
2009,1,86,3,13056
2009,1,86,4,13923
2009,1,86,5,13498
2009,1,87,1,8054
2009,1,87,2,9832
2009,1,87,3,11876
2009,1,87,4,12298
2009,1,87,5,11795
2009,1,88,1,6451
2009,1,88,2,8279
2009,1,88,3,10143
2009,1,88,4,10438
2009,1,88,5,9957
2009,1,89,1,5388
2009,1,89,2,6711
2009,1,89,3,7758
2009,1,89,4,8180
2009,1,89,5,7655
2009,1,"90+",1,13656
2009,1,"90+",2,17215
2009,1,"90+",3,21051
2009,1,"90+",4,22018
2009,1,"90+",5,21039
2009,2,0,1,86396
2009,2,0,2,71036
2009,2,0,3,60522
2009,2,0,4,54080
2009,2,0,5,51665
2009,2,1,1,85766
2009,2,1,2,70022
2009,2,1,3,60565
2009,2,1,4,54906
2009,2,1,5,54690
2009,2,2,1,81583
2009,2,2,2,65781
2009,2,2,3,57403
2009,2,2,4,54083
2009,2,2,5,55481
2009,2,3,1,78913
2009,2,3,2,63665
2009,2,3,3,56339
2009,2,3,4,53775
2009,2,3,5,55893
2009,2,4,1,74381
2009,2,4,2,59379
2009,2,4,3,54091
2009,2,4,4,52768
2009,2,4,5,56020
2009,2,5,1,71149
2009,2,5,2,57969
2009,2,5,3,52893
2009,2,5,4,52833
2009,2,5,5,56881
2009,2,6,1,67857
2009,2,6,2,55580
2009,2,6,3,51197
2009,2,6,4,51365
2009,2,6,5,55781
2009,2,7,1,66049
2009,2,7,2,53858
2009,2,7,3,50203
2009,2,7,4,50853
2009,2,7,5,55192
2009,2,8,1,65803
2009,2,8,2,54355
2009,2,8,3,51906
2009,2,8,4,52570
2009,2,8,5,57997
2009,2,9,1,65797
2009,2,9,2,55663
2009,2,9,3,53642
2009,2,9,4,54578
2009,2,9,5,59358
2009,2,10,1,66967
2009,2,10,2,57652
2009,2,10,3,55540
2009,2,10,4,56070
2009,2,10,5,61640
2009,2,11,1,67569
2009,2,11,2,58706
2009,2,11,3,55700
2009,2,11,4,57567
2009,2,11,5,62464
2009,2,12,1,69715
2009,2,12,2,60257
2009,2,12,3,58135
2009,2,12,4,58640
2009,2,12,5,63564
2009,2,13,1,68211
2009,2,13,2,60019
2009,2,13,3,57447
2009,2,13,4,58763
2009,2,13,5,63288
2009,2,14,1,66896
2009,2,14,2,59491
2009,2,14,3,57482
2009,2,14,4,59258
2009,2,14,5,64773
2009,2,15,1,68099
2009,2,15,2,61259
2009,2,15,3,59881
2009,2,15,4,61569
2009,2,15,5,66526
2009,2,16,1,70312
2009,2,16,2,62732
2009,2,16,3,60200
2009,2,16,4,61222
2009,2,16,5,65195
2009,2,17,1,73202
2009,2,17,2,67333
2009,2,17,3,62321
2009,2,17,4,62735
2009,2,17,5,66492
2009,2,18,1,75223
2009,2,18,2,69569
2009,2,18,3,65065
2009,2,18,4,64408
2009,2,18,5,65624
2009,2,19,1,79213
2009,2,19,2,73647
2009,2,19,3,65567
2009,2,19,4,60847
2009,2,19,5,56073
2009,2,20,1,83545
2009,2,20,2,78145
2009,2,20,3,67507
2009,2,20,4,57455
2009,2,20,5,48790
2009,2,21,1,89575
2009,2,21,2,80964
2009,2,21,3,68275
2009,2,21,4,58084
2009,2,21,5,49096
2009,2,22,1,91210
2009,2,22,2,81121
2009,2,22,3,67114
2009,2,22,4,57145
2009,2,22,5,48934
2009,2,23,1,92339
2009,2,23,2,84887
2009,2,23,3,69857
2009,2,23,4,57119
2009,2,23,5,48828
2009,2,24,1,94734
2009,2,24,2,87494
2009,2,24,3,71323
2009,2,24,4,57325
2009,2,24,5,48653
2009,2,25,1,95380
2009,2,25,2,86989
2009,2,25,3,69692
2009,2,25,4,55913
2009,2,25,5,46348
2009,2,26,1,95775
2009,2,26,2,87591
2009,2,26,3,70851
2009,2,26,4,56875
2009,2,26,5,46510
2009,2,27,1,95094
2009,2,27,2,88355
2009,2,27,3,71815
2009,2,27,4,57185
2009,2,27,5,47063
2009,2,28,1,93222
2009,2,28,2,89324
2009,2,28,3,74026
2009,2,28,4,59574
2009,2,28,5,48798
2009,2,29,1,91478
2009,2,29,2,88612
2009,2,29,3,74574
2009,2,29,4,60980
2009,2,29,5,51031
2009,2,30,1,84327
2009,2,30,2,82965
2009,2,30,3,71099
2009,2,30,4,60344
2009,2,30,5,52534
2009,2,31,1,77265
2009,2,31,2,76024
2009,2,31,3,66472
2009,2,31,4,57912
2009,2,31,5,51692
2009,2,32,1,73745
2009,2,32,2,73254
2009,2,32,3,65456
2009,2,32,4,58176
2009,2,32,5,53494
2009,2,33,1,74625
2009,2,33,2,74647
2009,2,33,3,66265
2009,2,33,4,60152
2009,2,33,5,57108
2009,2,34,1,72996
2009,2,34,2,74363
2009,2,34,3,67867
2009,2,34,4,63950
2009,2,34,5,61683
2009,2,35,1,72704
2009,2,35,2,73264
2009,2,35,3,69568
2009,2,35,4,66547
2009,2,35,5,65851
2009,2,36,1,74335
2009,2,36,2,75131
2009,2,36,3,72317
2009,2,36,4,70443
2009,2,36,5,71008
2009,2,37,1,76007
2009,2,37,2,77719
2009,2,37,3,75396
2009,2,37,4,74721
2009,2,37,5,75788
2009,2,38,1,77306
2009,2,38,2,78812
2009,2,38,3,77845
2009,2,38,4,77599
2009,2,38,5,81025
2009,2,39,1,75297
2009,2,39,2,76179
2009,2,39,3,75780
2009,2,39,4,76748
2009,2,39,5,79117
2009,2,40,1,75879
2009,2,40,2,77666
2009,2,40,3,77659
2009,2,40,4,79691
2009,2,40,5,82530
2009,2,41,1,73893
2009,2,41,2,76775
2009,2,41,3,77898
2009,2,41,4,80088
2009,2,41,5,83928
2009,2,42,1,74205
2009,2,42,2,76502
2009,2,42,3,79009
2009,2,42,4,82307
2009,2,42,5,86040
2009,2,43,1,73211
2009,2,43,2,76876
2009,2,43,3,79465
2009,2,43,4,82911
2009,2,43,5,87869
2009,2,44,1,73023
2009,2,44,2,77125
2009,2,44,3,79457
2009,2,44,4,83656
2009,2,44,5,89243
2009,2,45,1,71220
2009,2,45,2,75256
2009,2,45,3,78980
2009,2,45,4,83736
2009,2,45,5,88915
2009,2,46,1,70033
2009,2,46,2,73674
2009,2,46,3,77091
2009,2,46,4,82713
2009,2,46,5,86934
2009,2,47,1,68148
2009,2,47,2,71487
2009,2,47,3,75998
2009,2,47,4,80355
2009,2,47,5,84796
2009,2,48,1,64928
2009,2,48,2,68932
2009,2,48,3,73245
2009,2,48,4,77981
2009,2,48,5,82299
2009,2,49,1,62266
2009,2,49,2,66526
2009,2,49,3,70921
2009,2,49,4,75108
2009,2,49,5,78249
2009,2,50,1,60227
2009,2,50,2,64776
2009,2,50,3,69766
2009,2,50,4,73642
2009,2,50,5,76662
2009,2,51,1,58733
2009,2,51,2,62801
2009,2,51,3,68284
2009,2,51,4,72970
2009,2,51,5,75298
2009,2,52,1,56586
2009,2,52,2,60751
2009,2,52,3,66021
2009,2,52,4,70846
2009,2,52,5,71922
2009,2,53,1,53912
2009,2,53,2,58668
2009,2,53,3,64864
2009,2,53,4,68084
2009,2,53,5,69838
2009,2,54,1,51319
2009,2,54,2,56143
2009,2,54,3,62904
2009,2,54,4,66666
2009,2,54,5,68102
2009,2,55,1,50891
2009,2,55,2,56456
2009,2,55,3,63781
2009,2,55,4,68040
2009,2,55,5,68228
2009,2,56,1,49270
2009,2,56,2,55102
2009,2,56,3,63183
2009,2,56,4,67593
2009,2,56,5,68035
2009,2,57,1,48081
2009,2,57,2,53912
2009,2,57,3,62106
2009,2,57,4,66457
2009,2,57,5,67328
2009,2,58,1,47165
2009,2,58,2,53972
2009,2,58,3,63192
2009,2,58,4,68034
2009,2,58,5,67946
2009,2,59,1,48001
2009,2,59,2,55575
2009,2,59,3,65002
2009,2,59,4,70110
2009,2,59,5,70617
2009,2,60,1,48019
2009,2,60,2,55980
2009,2,60,3,66443
2009,2,60,4,73045
2009,2,60,5,73629
2009,2,61,1,49567
2009,2,61,2,58849
2009,2,61,3,71388
2009,2,61,4,78950
2009,2,61,5,78908
2009,2,62,1,51997
2009,2,62,2,62590
2009,2,62,3,77502
2009,2,62,4,86019
2009,2,62,5,86399
2009,2,63,1,41359
2009,2,63,2,49532
2009,2,63,3,61279
2009,2,63,4,67046
2009,2,63,5,66525
2009,2,64,1,39877
2009,2,64,2,48253
2009,2,64,3,59720
2009,2,64,4,65830
2009,2,64,5,65300
2009,2,65,1,39347
2009,2,65,2,47754
2009,2,65,3,59018
2009,2,65,4,65945
2009,2,65,5,65239
2009,2,66,1,38707
2009,2,66,2,45886
2009,2,66,3,55869
2009,2,66,4,61107
2009,2,66,5,60069
2009,2,67,1,36370
2009,2,67,2,41805
2009,2,67,3,50420
2009,2,67,4,54749
2009,2,67,5,52509
2009,2,68,1,34598
2009,2,68,2,39112
2009,2,68,3,45723
2009,2,68,4,49244
2009,2,68,5,47304
2009,2,69,1,36290
2009,2,69,2,41048
2009,2,69,3,48096
2009,2,69,4,51318
2009,2,69,5,49629
2009,2,70,1,36360
2009,2,70,2,40595
2009,2,70,3,47870
2009,2,70,4,51494
2009,2,70,5,50182
2009,2,71,1,35842
2009,2,71,2,40195
2009,2,71,3,46704
2009,2,71,4,50139
2009,2,71,5,49052
2009,2,72,1,34652
2009,2,72,2,38949
2009,2,72,3,45019
2009,2,72,4,48430
2009,2,72,5,47365
2009,2,73,1,33478
2009,2,73,2,37821
2009,2,73,3,44001
2009,2,73,4,46304
2009,2,73,5,45644
2009,2,74,1,32588
2009,2,74,2,36673
2009,2,74,3,42295
2009,2,74,4,44543
2009,2,74,5,43920
2009,2,75,1,30923
2009,2,75,2,34648
2009,2,75,3,40374
2009,2,75,4,42116
2009,2,75,5,41732
2009,2,76,1,30155
2009,2,76,2,34476
2009,2,76,3,39515
2009,2,76,4,41401
2009,2,76,5,39661
2009,2,77,1,30334
2009,2,77,2,34506
2009,2,77,3,39481
2009,2,77,4,40676
2009,2,77,5,39633
2009,2,78,1,29701
2009,2,78,2,34401
2009,2,78,3,38791
2009,2,78,4,39898
2009,2,78,5,38991
2009,2,79,1,28738
2009,2,79,2,32774
2009,2,79,3,37037
2009,2,79,4,39031
2009,2,79,5,37194
2009,2,80,1,26591
2009,2,80,2,31149
2009,2,80,3,35165
2009,2,80,4,35833
2009,2,80,5,34659
2009,2,81,1,25036
2009,2,81,2,29095
2009,2,81,3,32650
2009,2,81,4,33514
2009,2,81,5,32359
2009,2,82,1,24036
2009,2,82,2,27802
2009,2,82,3,31116
2009,2,82,4,31673
2009,2,82,5,30310
2009,2,83,1,22789
2009,2,83,2,26364
2009,2,83,3,29591
2009,2,83,4,30022
2009,2,83,5,28466
2009,2,84,1,21391
2009,2,84,2,24876
2009,2,84,3,27553
2009,2,84,4,28204
2009,2,84,5,25878
2009,2,85,1,19510
2009,2,85,2,23006
2009,2,85,3,25985
2009,2,85,4,26329
2009,2,85,5,24373
2009,2,86,1,17670
2009,2,86,2,21338
2009,2,86,3,24653
2009,2,86,4,24546
2009,2,86,5,22599
2009,2,87,1,16975
2009,2,87,2,20354
2009,2,87,3,22762
2009,2,87,4,22747
2009,2,87,5,20983
2009,2,88,1,15302
2009,2,88,2,19066
2009,2,88,3,21903
2009,2,88,4,21545
2009,2,88,5,19465
2009,2,89,1,12846
2009,2,89,2,15808
2009,2,89,3,17926
2009,2,89,4,17544
2009,2,89,5,15874
2009,2,"90+",1,41360
2009,2,"90+",2,51547
2009,2,"90+",3,60072
2009,2,"90+",4,59136
2009,2,"90+",5,53024
2010,1,0,1,91332
2010,1,0,2,76428
2010,1,0,3,64593
2010,1,0,4,57093
2010,1,0,5,54745
2010,1,1,1,89112
2010,1,1,2,73515
2010,1,1,3,62835
2010,1,1,4,56963
2010,1,1,5,55964
2010,1,2,1,88350
2010,1,2,2,72971
2010,1,2,3,62894
2010,1,2,4,58237
2010,1,2,5,59455
2010,1,3,1,84335
2010,1,3,2,68615
2010,1,3,3,60452
2010,1,3,4,57410
2010,1,3,5,59933
2010,1,4,1,81472
2010,1,4,2,65582
2010,1,4,3,58970
2010,1,4,4,57428
2010,1,4,5,60382
2010,1,5,1,76717
2010,1,5,2,62348
2010,1,5,3,56911
2010,1,5,4,55404
2010,1,5,5,59445
2010,1,6,1,72917
2010,1,6,2,60585
2010,1,6,3,55868
2010,1,6,4,55709
2010,1,6,5,60723
2010,1,7,1,71238
2010,1,7,2,58275
2010,1,7,3,53749
2010,1,7,4,54104
2010,1,7,5,59658
2010,1,8,1,68243
2010,1,8,2,56754
2010,1,8,3,52903
2010,1,8,4,53725
2010,1,8,5,58945
2010,1,9,1,67937
2010,1,9,2,57168
2010,1,9,3,54415
2010,1,9,4,55605
2010,1,9,5,61081
2010,1,10,1,68770
2010,1,10,2,58579
2010,1,10,3,56608
2010,1,10,4,57862
2010,1,10,5,63496
2010,1,11,1,69620
2010,1,11,2,60572
2010,1,11,3,58241
2010,1,11,4,60452
2010,1,11,5,65528
2010,1,12,1,70354
2010,1,12,2,60860
2010,1,12,3,59357
2010,1,12,4,61146
2010,1,12,5,66544
2010,1,13,1,72217
2010,1,13,2,62815
2010,1,13,3,61600
2010,1,13,4,62700
2010,1,13,5,67859
2010,1,14,1,72628
2010,1,14,2,63547
2010,1,14,3,60958
2010,1,14,4,62184
2010,1,14,5,68634
2010,1,15,1,70776
2010,1,15,2,62948
2010,1,15,3,60959
2010,1,15,4,63402
2010,1,15,5,68550
2010,1,16,1,72665
2010,1,16,2,65207
2010,1,16,3,63756
2010,1,16,4,65124
2010,1,16,5,71456
2010,1,17,1,73161
2010,1,17,2,66068
2010,1,17,3,63477
2010,1,17,4,64618
2010,1,17,5,70588
2010,1,18,1,75032
2010,1,18,2,69837
2010,1,18,3,65623
2010,1,18,4,66544
2010,1,18,5,69415
2010,1,19,1,83695
2010,1,19,2,77573
2010,1,19,3,69298
2010,1,19,4,66045
2010,1,19,5,63390
2010,1,20,1,83096
2010,1,20,2,80611
2010,1,20,3,72772
2010,1,20,4,62952
2010,1,20,5,55371
2010,1,21,1,82454
2010,1,21,2,79184
2010,1,21,3,71249
2010,1,21,4,61049
2010,1,21,5,55252
2010,1,22,1,84866
2010,1,22,2,80759
2010,1,22,3,70298
2010,1,22,4,61970
2010,1,22,5,56358
2010,1,23,1,84765
2010,1,23,2,79328
2010,1,23,3,68926
2010,1,23,4,58922
2010,1,23,5,53705
2010,1,24,1,89033
2010,1,24,2,84599
2010,1,24,3,72276
2010,1,24,4,60071
2010,1,24,5,53668
2010,1,25,1,93664
2010,1,25,2,86767
2010,1,25,3,72422
2010,1,25,4,59097
2010,1,25,5,51448
2010,1,26,1,92284
2010,1,26,2,85836
2010,1,26,3,71203
2010,1,26,4,57805
2010,1,26,5,48666
2010,1,27,1,91834
2010,1,27,2,87201
2010,1,27,3,71985
2010,1,27,4,58209
2010,1,27,5,48584
2010,1,28,1,90431
2010,1,28,2,87771
2010,1,28,3,72598
2010,1,28,4,58638
2010,1,28,5,48587
2010,1,29,1,91717
2010,1,29,2,90961
2010,1,29,3,75724
2010,1,29,4,60301
2010,1,29,5,49049
2010,1,30,1,91240
2010,1,30,2,89473
2010,1,30,3,74877
2010,1,30,4,62015
2010,1,30,5,51922
2010,1,31,1,85511
2010,1,31,2,85519
2010,1,31,3,72591
2010,1,31,4,60464
2010,1,31,5,52256
2010,1,32,1,79438
2010,1,32,2,78744
2010,1,32,3,67755
2010,1,32,4,57025
2010,1,32,5,50770
2010,1,33,1,76301
2010,1,33,2,76062
2010,1,33,3,66519
2010,1,33,4,57628
2010,1,33,5,52302
2010,1,34,1,76208
2010,1,34,2,76413
2010,1,34,3,67510
2010,1,34,4,59050
2010,1,34,5,54146
2010,1,35,1,74789
2010,1,35,2,74898
2010,1,35,3,68201
2010,1,35,4,62111
2010,1,35,5,59820
2010,1,36,1,73595
2010,1,36,2,74511
2010,1,36,3,68935
2010,1,36,4,64480
2010,1,36,5,63186
2010,1,37,1,75200
2010,1,37,2,76112
2010,1,37,3,72484
2010,1,37,4,68357
2010,1,37,5,67686
2010,1,38,1,76735
2010,1,38,2,77460
2010,1,38,3,74768
2010,1,38,4,73075
2010,1,38,5,72892
2010,1,39,1,76720
2010,1,39,2,79067
2010,1,39,3,77295
2010,1,39,4,76196
2010,1,39,5,77039
2010,1,40,1,75827
2010,1,40,2,76815
2010,1,40,3,75206
2010,1,40,4,74432
2010,1,40,5,75722
2010,1,41,1,75693
2010,1,41,2,77183
2010,1,41,3,76686
2010,1,41,4,77126
2010,1,41,5,79809
2010,1,42,1,75195
2010,1,42,2,76702
2010,1,42,3,76900
2010,1,42,4,77976
2010,1,42,5,80235
2010,1,43,1,74554
2010,1,43,2,77372
2010,1,43,3,78774
2010,1,43,4,80673
2010,1,43,5,82777
2010,1,44,1,71185
2010,1,44,2,76487
2010,1,44,3,78836
2010,1,44,4,80594
2010,1,44,5,83919
2010,1,45,1,71437
2010,1,45,2,75907
2010,1,45,3,78733
2010,1,45,4,81922
2010,1,45,5,85077
2010,1,46,1,70815
2010,1,46,2,75076
2010,1,46,3,77880
2010,1,46,4,80985
2010,1,46,5,84774
2010,1,47,1,68992
2010,1,47,2,73049
2010,1,47,3,76257
2010,1,47,4,79944
2010,1,47,5,83617
2010,1,48,1,67359
2010,1,48,2,71126
2010,1,48,3,74808
2010,1,48,4,78711
2010,1,48,5,82177
2010,1,49,1,63627
2010,1,49,2,68780
2010,1,49,3,73015
2010,1,49,4,77107
2010,1,49,5,80176
2010,1,50,1,62357
2010,1,50,2,65927
2010,1,50,3,69657
2010,1,50,4,73391
2010,1,50,5,76804
2010,1,51,1,60161
2010,1,51,2,64222
2010,1,51,3,68335
2010,1,51,4,72733
2010,1,51,5,75336
2010,1,52,1,58680
2010,1,52,2,62193
2010,1,52,3,67768
2010,1,52,4,71507
2010,1,52,5,73816
2010,1,53,1,56203
2010,1,53,2,59615
2010,1,53,3,64893
2010,1,53,4,69183
2010,1,53,5,70976
2010,1,54,1,53595
2010,1,54,2,57438
2010,1,54,3,62983
2010,1,54,4,66909
2010,1,54,5,69127
2010,1,55,1,51109
2010,1,55,2,55512
2010,1,55,3,61338
2010,1,55,4,64815
2010,1,55,5,66138
2010,1,56,1,50810
2010,1,56,2,55068
2010,1,56,3,61495
2010,1,56,4,65280
2010,1,56,5,66923
2010,1,57,1,50037
2010,1,57,2,54167
2010,1,57,3,61118
2010,1,57,4,65682
2010,1,57,5,65597
2010,1,58,1,48347
2010,1,58,2,52502
2010,1,58,3,59390
2010,1,58,4,63767
2010,1,58,5,64242
2010,1,59,1,47258
2010,1,59,2,52775
2010,1,59,3,60736
2010,1,59,4,64858
2010,1,59,5,65065
2010,1,60,1,47689
2010,1,60,2,53517
2010,1,60,3,61862
2010,1,60,4,66672
2010,1,60,5,66419
2010,1,61,1,47189
2010,1,61,2,53823
2010,1,61,3,64349
2010,1,61,4,70344
2010,1,61,5,69478
2010,1,62,1,48892
2010,1,62,2,56305
2010,1,62,3,68245
2010,1,62,4,75075
2010,1,62,5,74839
2010,1,63,1,51128
2010,1,63,2,60532
2010,1,63,3,73964
2010,1,63,4,82766
2010,1,63,5,82583
2010,1,64,1,39766
2010,1,64,2,46873
2010,1,64,3,57709
2010,1,64,4,64002
2010,1,64,5,63572
2010,1,65,1,38243
2010,1,65,2,45114
2010,1,65,3,56466
2010,1,65,4,62496
2010,1,65,5,61793
2010,1,66,1,37408
2010,1,66,2,44937
2010,1,66,3,56142
2010,1,66,4,62294
2010,1,66,5,62178
2010,1,67,1,35680
2010,1,67,2,42585
2010,1,67,3,52241
2010,1,67,4,57468
2010,1,67,5,56312
2010,1,68,1,33031
2010,1,68,2,37978
2010,1,68,3,46842
2010,1,68,4,50950
2010,1,68,5,48762
2010,1,69,1,30998
2010,1,69,2,35106
2010,1,69,3,42159
2010,1,69,4,44822
2010,1,69,5,43181
2010,1,70,1,32208
2010,1,70,2,36138
2010,1,70,3,43529
2010,1,70,4,47307
2010,1,70,5,45428
2010,1,71,1,31233
2010,1,71,2,35621
2010,1,71,3,42825
2010,1,71,4,46990
2010,1,71,5,45751
2010,1,72,1,30612
2010,1,72,2,34643
2010,1,72,3,41850
2010,1,72,4,45829
2010,1,72,5,44456
2010,1,73,1,28981
2010,1,73,2,32906
2010,1,73,3,39929
2010,1,73,4,43169
2010,1,73,5,42380
2010,1,74,1,27449
2010,1,74,2,30814
2010,1,74,3,37652
2010,1,74,4,41425
2010,1,74,5,40280
2010,1,75,1,25524
2010,1,75,2,29946
2010,1,75,3,35774
2010,1,75,4,38843
2010,1,75,5,38526
2010,1,76,1,23490
2010,1,76,2,27351
2010,1,76,3,33069
2010,1,76,4,35786
2010,1,76,5,35811
2010,1,77,1,22151
2010,1,77,2,25855
2010,1,77,3,31536
2010,1,77,4,33985
2010,1,77,5,34066
2010,1,78,1,21472
2010,1,78,2,24980
2010,1,78,3,30765
2010,1,78,4,33099
2010,1,78,5,32781
2010,1,79,1,20226
2010,1,79,2,23738
2010,1,79,3,28500
2010,1,79,4,31289
2010,1,79,5,30990
2010,1,80,1,18666
2010,1,80,2,21790
2010,1,80,3,26623
2010,1,80,4,28338
2010,1,80,5,28637
2010,1,81,1,16497
2010,1,81,2,19887
2010,1,81,3,24062
2010,1,81,4,25629
2010,1,81,5,25758
2010,1,82,1,14658
2010,1,82,2,17918
2010,1,82,3,21628
2010,1,82,4,23103
2010,1,82,5,23014
2010,1,83,1,13625
2010,1,83,2,16442
2010,1,83,3,19504
2010,1,83,4,21214
2010,1,83,5,20821
2010,1,84,1,12476
2010,1,84,2,14566
2010,1,84,3,17530
2010,1,84,4,18578
2010,1,84,5,18922
2010,1,85,1,10337
2010,1,85,2,12831
2010,1,85,3,15321
2010,1,85,4,16513
2010,1,85,5,16176
2010,1,86,1,9087
2010,1,86,2,11191
2010,1,86,3,13359
2010,1,86,4,14180
2010,1,86,5,13969
2010,1,87,1,7685
2010,1,87,2,9718
2010,1,87,3,11312
2010,1,87,4,12437
2010,1,87,5,11942
2010,1,88,1,6882
2010,1,88,2,8426
2010,1,88,3,10219
2010,1,88,4,10743
2010,1,88,5,10425
2010,1,89,1,5251
2010,1,89,2,6910
2010,1,89,3,8608
2010,1,89,4,8717
2010,1,89,5,8508
2010,1,"90+",1,14671
2010,1,"90+",2,18844
2010,1,"90+",3,22942
2010,1,"90+",4,24132
2010,1,"90+",5,22920
2010,2,0,1,86914
2010,2,0,2,72963
2010,2,0,3,61815
2010,2,0,4,54579
2010,2,0,5,51589
2010,2,1,1,85619
2010,2,1,2,69646
2010,2,1,3,60282
2010,2,1,4,54410
2010,2,1,5,53145
2010,2,2,1,84411
2010,2,2,2,69279
2010,2,2,3,60302
2010,2,2,4,55607
2010,2,2,5,56300
2010,2,3,1,80375
2010,2,3,2,65348
2010,2,3,3,57286
2010,2,3,4,54661
2010,2,3,5,57169
2010,2,4,1,78006
2010,2,4,2,63410
2010,2,4,3,56494
2010,2,4,4,54438
2010,2,4,5,57380
2010,2,5,1,73920
2010,2,5,2,59276
2010,2,5,3,54260
2010,2,5,4,53319
2010,2,5,5,56646
2010,2,6,1,70353
2010,2,6,2,57953
2010,2,6,3,53275
2010,2,6,4,53249
2010,2,6,5,57481
2010,2,7,1,67393
2010,2,7,2,55450
2010,2,7,3,51408
2010,2,7,4,51869
2010,2,7,5,56511
2010,2,8,1,65466
2010,2,8,2,53950
2010,2,8,3,50683
2010,2,8,4,51406
2010,2,8,5,55647
2010,2,9,1,65717
2010,2,9,2,54718
2010,2,9,3,52386
2010,2,9,4,53176
2010,2,9,5,58412
2010,2,10,1,65910
2010,2,10,2,56126
2010,2,10,3,53650
2010,2,10,4,55211
2010,2,10,5,59885
2010,2,11,1,67060
2010,2,11,2,57876
2010,2,11,3,56021
2010,2,11,4,56552
2010,2,11,5,62314
2010,2,12,1,67350
2010,2,12,2,58995
2010,2,12,3,56263
2010,2,12,4,57965
2010,2,12,5,63171
2010,2,13,1,69888
2010,2,13,2,60586
2010,2,13,3,58734
2010,2,13,4,59127
2010,2,13,5,63955
2010,2,14,1,68309
2010,2,14,2,60492
2010,2,14,3,57829
2010,2,14,4,59041
2010,2,14,5,63798
2010,2,15,1,66710
2010,2,15,2,60043
2010,2,15,3,58388
2010,2,15,4,59604
2010,2,15,5,65328
2010,2,16,1,68755
2010,2,16,2,61807
2010,2,16,3,60328
2010,2,16,4,62223
2010,2,16,5,67005
2010,2,17,1,71357
2010,2,17,2,63412
2010,2,17,3,60578
2010,2,17,4,61411
2010,2,17,5,65638
2010,2,18,1,75879
2010,2,18,2,69440
2010,2,18,3,62932
2010,2,18,4,62847
2010,2,18,5,65083
2010,2,19,1,81678
2010,2,19,2,76737
2010,2,19,3,66818
2010,2,19,4,62489
2010,2,19,5,57434
2010,2,20,1,84468
2010,2,20,2,81312
2010,2,20,3,68787
2010,2,20,4,58062
2010,2,20,5,47650
2010,2,21,1,86402
2010,2,21,2,81161
2010,2,21,3,68442
2010,2,21,4,57673
2010,2,21,5,49064
2010,2,22,1,92090
2010,2,22,2,83317
2010,2,22,3,69225
2010,2,22,4,59372
2010,2,22,5,51184
2010,2,23,1,93937
2010,2,23,2,83933
2010,2,23,3,68681
2010,2,23,4,57530
2010,2,23,5,49457
2010,2,24,1,95138
2010,2,24,2,87694
2010,2,24,3,71433
2010,2,24,4,57643
2010,2,24,5,48349
2010,2,25,1,98336
2010,2,25,2,89284
2010,2,25,3,71717
2010,2,25,4,56769
2010,2,25,5,47852
2010,2,26,1,96565
2010,2,26,2,88682
2010,2,26,3,70750
2010,2,26,4,56655
2010,2,26,5,46260
2010,2,27,1,96576
2010,2,27,2,89278
2010,2,27,3,72554
2010,2,27,4,57751
2010,2,27,5,47123
2010,2,28,1,95568
2010,2,28,2,89535
2010,2,28,3,72979
2010,2,28,4,58459
2010,2,28,5,48468
2010,2,29,1,93370
2010,2,29,2,89802
2010,2,29,3,75435
2010,2,29,4,60590
2010,2,29,5,50464
2010,2,30,1,91690
2010,2,30,2,88269
2010,2,30,3,74241
2010,2,30,4,62235
2010,2,30,5,53851
2010,2,31,1,83782
2010,2,31,2,83044
2010,2,31,3,71901
2010,2,31,4,61495
2010,2,31,5,54331
2010,2,32,1,76543
2010,2,32,2,75849
2010,2,32,3,66614
2010,2,32,4,58976
2010,2,32,5,53466
2010,2,33,1,73360
2010,2,33,2,72825
2010,2,33,3,65514
2010,2,33,4,59133
2010,2,33,5,55263
2010,2,34,1,74254
2010,2,34,2,74026
2010,2,34,3,66595
2010,2,34,4,61093
2010,2,34,5,58984
2010,2,35,1,72272
2010,2,35,2,73424
2010,2,35,3,67768
2010,2,35,4,64722
2010,2,35,5,63590
2010,2,36,1,71919
2010,2,36,2,72664
2010,2,36,3,69610
2010,2,36,4,67006
