age,sex,qimd,year,pops
90,women,5 least deprived,2002,10381.9810127455
91,women,5 least deprived,2002,8866.97756941189
92,women,5 least deprived,2002,7455.3840274922
93,women,5 least deprived,2002,6155.83664777843
94,women,5 least deprived,2002,4979.09534666211
95,women,5 least deprived,2002,3933.22070986503
96,women,5 least deprived,2002,2938.18269753859
97,women,5 least deprived,2002,1924.21309732533
98,women,5 least deprived,2002,1020.5780410403
99,women,5 least deprived,2002,404.979230717491
100,women,5 least deprived,2002,111.067642713352
0,women,5 least deprived,2003,49369
1,women,5 least deprived,2003,49873
2,women,5 least deprived,2003,52954
3,women,5 least deprived,2003,54736
4,women,5 least deprived,2003,57228
5,women,5 least deprived,2003,58667
6,women,5 least deprived,2003,59361
7,women,5 least deprived,2003,59838
8,women,5 least deprived,2003,60702
9,women,5 least deprived,2003,62313
10,women,5 least deprived,2003,61999
11,women,5 least deprived,2003,64066
12,women,5 least deprived,2003,65480
13,women,5 least deprived,2003,64648
14,women,5 least deprived,2003,63638
15,women,5 least deprived,2003,63961
16,women,5 least deprived,2003,61978
17,women,5 least deprived,2003,61125
18,women,5 least deprived,2003,59831
19,women,5 least deprived,2003,51547
20,women,5 least deprived,2003,42411
21,women,5 least deprived,2003,42821
22,women,5 least deprived,2003,46556
23,women,5 least deprived,2003,47719
24,women,5 least deprived,2003,46294
25,women,5 least deprived,2003,44154
26,women,5 least deprived,2003,44852
27,women,5 least deprived,2003,46383
28,women,5 least deprived,2003,49894
29,women,5 least deprived,2003,53474
30,women,5 least deprived,2003,60065
31,women,5 least deprived,2003,65323
32,women,5 least deprived,2003,69907
33,women,5 least deprived,2003,70450
34,women,5 least deprived,2003,74483
35,women,5 least deprived,2003,77229
36,women,5 least deprived,2003,80818
37,women,5 least deprived,2003,83516
38,women,5 least deprived,2003,85385
39,women,5 least deprived,2003,86320
40,women,5 least deprived,2003,85339
41,women,5 least deprived,2003,83755
42,women,5 least deprived,2003,82034
43,women,5 least deprived,2003,78180
44,women,5 least deprived,2003,77376
45,women,5 least deprived,2003,76902
46,women,5 least deprived,2003,73706
47,women,5 least deprived,2003,71393
48,women,5 least deprived,2003,70473
49,women,5 least deprived,2003,70580
50,women,5 least deprived,2003,70386
51,women,5 least deprived,2003,70194
52,women,5 least deprived,2003,70384
53,women,5 least deprived,2003,73471
54,women,5 least deprived,2003,76020
55,women,5 least deprived,2003,82465
56,women,5 least deprived,2003,88328
57,women,5 least deprived,2003,69704
58,women,5 least deprived,2003,68532
59,women,5 least deprived,2003,67097
60,women,5 least deprived,2003,62222
61,women,5 least deprived,2003,54286
62,women,5 least deprived,2003,49650
63,women,5 least deprived,2003,51804
64,women,5 least deprived,2003,52544
65,women,5 least deprived,2003,51456
66,women,5 least deprived,2003,49854
67,women,5 least deprived,2003,48483
68,women,5 least deprived,2003,47024
69,women,5 least deprived,2003,44953
70,women,5 least deprived,2003,43958
71,women,5 least deprived,2003,43706
72,women,5 least deprived,2003,43721
73,women,5 least deprived,2003,42409
74,women,5 least deprived,2003,40642
75,women,5 least deprived,2003,38451
76,women,5 least deprived,2003,37367
77,women,5 least deprived,2003,35798
78,women,5 least deprived,2003,34109
79,women,5 least deprived,2003,33267
80,women,5 least deprived,2003,32277
81,women,5 least deprived,2003,31458
82,women,5 least deprived,2003,31560
83,women,5 least deprived,2003,28302
84,women,5 least deprived,2003,20082
85,women,5 least deprived,2003,15987
86,women,5 least deprived,2003,16382
87,women,5 least deprived,2003,15969
88,women,5 least deprived,2003,14804
89,women,5 least deprived,2003,12748
90,women,5 least deprived,2003,10406.6860926368
91,women,5 least deprived,2003,8842.10391291514
92,women,5 least deprived,2003,7423.51356088796
93,women,5 least deprived,2003,6154.08491887396
94,women,5 least deprived,2003,5033.92689889281
95,women,5 least deprived,2003,4057.66507702477
96,women,5 least deprived,2003,3119.41337815487
97,women,5 least deprived,2003,2112.54436415826
98,women,5 least deprived,2003,1159.6656129672
99,women,5 least deprived,2003,474.800987659726
100,women,5 least deprived,2003,133.413629750544
0,women,5 least deprived,2004,50737
1,women,5 least deprived,2004,50626
2,women,5 least deprived,2004,51300
3,women,5 least deprived,2004,54170
4,women,5 least deprived,2004,56021
5,women,5 least deprived,2004,58508
6,women,5 least deprived,2004,59458
7,women,5 least deprived,2004,60321
8,women,5 least deprived,2004,60440
9,women,5 least deprived,2004,61548
10,women,5 least deprived,2004,62976
11,women,5 least deprived,2004,62657
12,women,5 least deprived,2004,64457
13,women,5 least deprived,2004,65694
14,women,5 least deprived,2004,64892
15,women,5 least deprived,2004,63925
16,women,5 least deprived,2004,64436
17,women,5 least deprived,2004,62481
18,women,5 least deprived,2004,60323
19,women,5 least deprived,2004,53330
20,women,5 least deprived,2004,43320
21,women,5 least deprived,2004,42515
22,women,5 least deprived,2004,44808
23,women,5 least deprived,2004,47920
24,women,5 least deprived,2004,48098
25,women,5 least deprived,2004,47032
26,women,5 least deprived,2004,44647
27,women,5 least deprived,2004,45650
28,women,5 least deprived,2004,47660
29,women,5 least deprived,2004,51639
30,women,5 least deprived,2004,56541
31,women,5 least deprived,2004,61817
32,women,5 least deprived,2004,67182
33,women,5 least deprived,2004,72095
34,women,5 least deprived,2004,72030
35,women,5 least deprived,2004,76812
36,women,5 least deprived,2004,78764
37,women,5 least deprived,2004,82169
38,women,5 least deprived,2004,84715
39,women,5 least deprived,2004,86652
40,women,5 least deprived,2004,87418
41,women,5 least deprived,2004,85872
42,women,5 least deprived,2004,84305
43,women,5 least deprived,2004,82485
44,women,5 least deprived,2004,78580
45,women,5 least deprived,2004,77381
46,women,5 least deprived,2004,76754
47,women,5 least deprived,2004,73541
48,women,5 least deprived,2004,71422
49,women,5 least deprived,2004,70039
50,women,5 least deprived,2004,70189
51,women,5 least deprived,2004,69805
52,women,5 least deprived,2004,69443
53,women,5 least deprived,2004,69656
54,women,5 least deprived,2004,72992
55,women,5 least deprived,2004,75396
56,women,5 least deprived,2004,81702
57,women,5 least deprived,2004,87888
58,women,5 least deprived,2004,69034
59,women,5 least deprived,2004,67787
60,women,5 least deprived,2004,66708
61,women,5 least deprived,2004,61876
62,women,5 least deprived,2004,53853
63,women,5 least deprived,2004,49291
64,women,5 least deprived,2004,51648
65,women,5 least deprived,2004,52080
66,women,5 least deprived,2004,51141
67,women,5 least deprived,2004,49499
68,women,5 least deprived,2004,48045
69,women,5 least deprived,2004,46396
70,women,5 least deprived,2004,44525
71,women,5 least deprived,2004,43364
72,women,5 least deprived,2004,43060
73,women,5 least deprived,2004,43156
74,women,5 least deprived,2004,41637
75,women,5 least deprived,2004,39870
76,women,5 least deprived,2004,37764
77,women,5 least deprived,2004,36448
78,women,5 least deprived,2004,34695
79,women,5 least deprived,2004,33000
80,women,5 least deprived,2004,32066
81,women,5 least deprived,2004,30768
82,women,5 least deprived,2004,29963
83,women,5 least deprived,2004,29584
84,women,5 least deprived,2004,26259
85,women,5 least deprived,2004,18582
86,women,5 least deprived,2004,14495
87,women,5 least deprived,2004,14934
88,women,5 least deprived,2004,14046
89,women,5 least deprived,2004,13135
90,women,5 least deprived,2004,10575.186279318
91,women,5 least deprived,2004,8930.37147645894
92,women,5 least deprived,2004,7459.82547113418
93,women,5 least deprived,2004,6165.2706551339
94,women,5 least deprived,2004,5042.276513552
95,women,5 least deprived,2004,4079.22522182415
96,women,5 least deprived,2004,3158.99602278756
97,women,5 least deprived,2004,2159.36938930687
98,women,5 least deprived,2004,1196.7195848194
99,women,5 least deprived,2004,493.885848705703
100,women,5 least deprived,2004,139.415359337674
0,women,5 least deprived,2005,50583
1,women,5 least deprived,2005,52419
2,women,5 least deprived,2005,52306
3,women,5 least deprived,2005,52462
4,women,5 least deprived,2005,55289
5,women,5 least deprived,2005,56802
6,women,5 least deprived,2005,59049
7,women,5 least deprived,2005,59984
8,women,5 least deprived,2005,60962
9,women,5 least deprived,2005,60944
10,women,5 least deprived,2005,62159
11,women,5 least deprived,2005,63781
12,women,5 least deprived,2005,63297
13,women,5 least deprived,2005,64793
14,women,5 least deprived,2005,65948
15,women,5 least deprived,2005,64873
16,women,5 least deprived,2005,64429
17,women,5 least deprived,2005,64972
18,women,5 least deprived,2005,61970
19,women,5 least deprived,2005,53364
20,women,5 least deprived,2005,45113
21,women,5 least deprived,2005,44066
22,women,5 least deprived,2005,45566
23,women,5 least deprived,2005,46342
24,women,5 least deprived,2005,48439
25,women,5 least deprived,2005,48263
26,women,5 least deprived,2005,47223
27,women,5 least deprived,2005,45495
28,women,5 least deprived,2005,46765
29,women,5 least deprived,2005,49360
30,women,5 least deprived,2005,54548
31,women,5 least deprived,2005,58366
32,women,5 least deprived,2005,63989
33,women,5 least deprived,2005,68994
34,women,5 least deprived,2005,74160
35,women,5 least deprived,2005,73796
36,women,5 least deprived,2005,77953
37,women,5 least deprived,2005,79993
38,women,5 least deprived,2005,83076
39,women,5 least deprived,2005,85623
40,women,5 least deprived,2005,87570
41,women,5 least deprived,2005,87833
42,women,5 least deprived,2005,86195
43,women,5 least deprived,2005,84604
44,women,5 least deprived,2005,82691
45,women,5 least deprived,2005,78572
46,women,5 least deprived,2005,77224
47,women,5 least deprived,2005,76577
48,women,5 least deprived,2005,73234
49,women,5 least deprived,2005,71150
50,women,5 least deprived,2005,69450
51,women,5 least deprived,2005,69737
52,women,5 least deprived,2005,69469
53,women,5 least deprived,2005,68976
54,women,5 least deprived,2005,69228
55,women,5 least deprived,2005,72311
56,women,5 least deprived,2005,74967
57,women,5 least deprived,2005,81001
58,women,5 least deprived,2005,87386
59,women,5 least deprived,2005,68399
60,women,5 least deprived,2005,67135
61,women,5 least deprived,2005,66325
62,women,5 least deprived,2005,61456
63,women,5 least deprived,2005,53438
64,women,5 least deprived,2005,48799
65,women,5 least deprived,2005,51428
66,women,5 least deprived,2005,51829
67,women,5 least deprived,2005,50825
68,women,5 least deprived,2005,49076
69,women,5 least deprived,2005,47689
70,women,5 least deprived,2005,46072
71,women,5 least deprived,2005,44000
72,women,5 least deprived,2005,42628
73,women,5 least deprived,2005,42536
74,women,5 least deprived,2005,42359
75,women,5 least deprived,2005,40907
76,women,5 least deprived,2005,38973
77,women,5 least deprived,2005,36900
78,women,5 least deprived,2005,35439
79,women,5 least deprived,2005,33536
80,women,5 least deprived,2005,31698
81,women,5 least deprived,2005,30653
82,women,5 least deprived,2005,29386
83,women,5 least deprived,2005,28289
84,women,5 least deprived,2005,27715
85,women,5 least deprived,2005,23983
86,women,5 least deprived,2005,17246
87,women,5 least deprived,2005,13257
88,women,5 least deprived,2005,13382
89,women,5 least deprived,2005,12339
90,women,5 least deprived,2005,10867.9841773683
91,women,5 least deprived,2005,9122.36287380214
92,women,5 least deprived,2005,7567.37985665666
93,women,5 least deprived,2005,6206.4158887455
94,women,5 least deprived,2005,5034.66601973508
95,women,5 least deprived,2005,4038.78074459033
96,women,5 least deprived,2005,3100.80311753751
97,women,5 least deprived,2005,2100.9742207062
98,women,5 least deprived,2005,1153.87420239522
99,women,5 least deprived,2005,471.797901253559
100,women,5 least deprived,2005,131.911281116997
0,women,5 least deprived,2006,51061
1,women,5 least deprived,2006,52340
2,women,5 least deprived,2006,54005
3,women,5 least deprived,2006,53679
4,women,5 least deprived,2006,53513
5,women,5 least deprived,2006,55883
6,women,5 least deprived,2006,57295
7,women,5 least deprived,2006,59710
8,women,5 least deprived,2006,60597
9,women,5 least deprived,2006,61449
10,women,5 least deprived,2006,61473
11,women,5 least deprived,2006,62954
12,women,5 least deprived,2006,64552
13,women,5 least deprived,2006,63840
14,women,5 least deprived,2006,65177
15,women,5 least deprived,2006,66283
16,women,5 least deprived,2006,64900
17,women,5 least deprived,2006,64386
18,women,5 least deprived,2006,63515
19,women,5 least deprived,2006,53338
20,women,5 least deprived,2006,45936
21,women,5 least deprived,2006,46230
22,women,5 least deprived,2006,47141
23,women,5 least deprived,2006,47462
24,women,5 least deprived,2006,47306
25,women,5 least deprived,2006,48069
26,women,5 least deprived,2006,48596
27,women,5 least deprived,2006,47926
28,women,5 least deprived,2006,46439
29,women,5 least deprived,2006,48256
30,women,5 least deprived,2006,52085
31,women,5 least deprived,2006,56683
32,women,5 least deprived,2006,60470
33,women,5 least deprived,2006,66137
34,women,5 least deprived,2006,70989
35,women,5 least deprived,2006,76420
36,women,5 least deprived,2006,75466
37,women,5 least deprived,2006,79231
38,women,5 least deprived,2006,81346
39,women,5 least deprived,2006,84245
40,women,5 least deprived,2006,86739
41,women,5 least deprived,2006,88035
42,women,5 least deprived,2006,88417
43,women,5 least deprived,2006,86390
44,women,5 least deprived,2006,84801
45,women,5 least deprived,2006,82615
46,women,5 least deprived,2006,78593
47,women,5 least deprived,2006,77250
48,women,5 least deprived,2006,76236
49,women,5 least deprived,2006,73068
50,women,5 least deprived,2006,70776
51,women,5 least deprived,2006,69201
52,women,5 least deprived,2006,69292
53,women,5 least deprived,2006,69118
54,women,5 least deprived,2006,68447
55,women,5 least deprived,2006,68840
56,women,5 least deprived,2006,71903
57,women,5 least deprived,2006,74633
58,women,5 least deprived,2006,80457
59,women,5 least deprived,2006,87148
60,women,5 least deprived,2006,67818
61,women,5 least deprived,2006,66590
62,women,5 least deprived,2006,65924
63,women,5 least deprived,2006,61089
64,women,5 least deprived,2006,53236
65,women,5 least deprived,2006,48386
66,women,5 least deprived,2006,50810
67,women,5 least deprived,2006,51263
68,women,5 least deprived,2006,50295
69,women,5 least deprived,2006,48561
70,women,5 least deprived,2006,47146
71,women,5 least deprived,2006,45538
72,women,5 least deprived,2006,43371
73,women,5 least deprived,2006,41870
74,women,5 least deprived,2006,41878
75,women,5 least deprived,2006,41576
76,women,5 least deprived,2006,40008
77,women,5 least deprived,2006,37972
78,women,5 least deprived,2006,35799
79,women,5 least deprived,2006,34272
80,women,5 least deprived,2006,32385
81,women,5 least deprived,2006,30391
82,women,5 least deprived,2006,29310
83,women,5 least deprived,2006,27839
84,women,5 least deprived,2006,26587
85,women,5 least deprived,2006,25663
86,women,5 least deprived,2006,22051
87,women,5 least deprived,2006,15922
88,women,5 least deprived,2006,11924
89,women,5 least deprived,2006,11862
90,women,5 least deprived,2006,11267.7573748538
91,women,5 least deprived,2006,9411.50637688049
92,women,5 least deprived,2006,7751.36536571062
93,women,5 least deprived,2006,6295.31596207383
94,women,5 least deprived,2006,5041.96650985598
95,women,5 least deprived,2006,3980.07759852849
96,women,5 least deprived,2006,2997.88716673047
97,women,5 least deprived,2006,1989.25977824271
98,women,5 least deprived,2006,1069.4597081898
99,women,5 least deprived,2006,428.428439772937
100,women,5 least deprived,2006,117.618958371061
0,women,5 least deprived,2007,52876
1,women,5 least deprived,2007,53240
2,women,5 least deprived,2007,54174
3,women,5 least deprived,2007,55368
4,women,5 least deprived,2007,54898
5,women,5 least deprived,2007,54086
6,women,5 least deprived,2007,56751
7,women,5 least deprived,2007,58174
8,women,5 least deprived,2007,60661
9,women,5 least deprived,2007,61403
10,women,5 least deprived,2007,62349
11,women,5 least deprived,2007,62360
12,women,5 least deprived,2007,63906
13,women,5 least deprived,2007,65225
14,women,5 least deprived,2007,64388
15,women,5 least deprived,2007,65492
16,women,5 least deprived,2007,66677
17,women,5 least deprived,2007,65189
18,women,5 least deprived,2007,63651
19,women,5 least deprived,2007,56680
20,women,5 least deprived,2007,46316
21,women,5 least deprived,2007,46505
22,women,5 least deprived,2007,48458
23,women,5 least deprived,2007,47925
24,women,5 least deprived,2007,47767
25,women,5 least deprived,2007,46996
26,women,5 least deprived,2007,48204
27,women,5 least deprived,2007,49159
28,women,5 least deprived,2007,49347
29,women,5 least deprived,2007,48047
30,women,5 least deprived,2007,50593
31,women,5 least deprived,2007,54113
32,women,5 least deprived,2007,58677
33,women,5 least deprived,2007,62227
34,women,5 least deprived,2007,68073
35,women,5 least deprived,2007,73243
36,women,5 least deprived,2007,78482
37,women,5 least deprived,2007,77015
38,women,5 least deprived,2007,80633
39,women,5 least deprived,2007,82648
40,women,5 least deprived,2007,85592
41,women,5 least deprived,2007,87596
42,women,5 least deprived,2007,88888
43,women,5 least deprived,2007,88896
44,women,5 least deprived,2007,86798
45,women,5 least deprived,2007,84754
46,women,5 least deprived,2007,82500
47,women,5 least deprived,2007,78460
48,women,5 least deprived,2007,77125
49,women,5 least deprived,2007,76025
50,women,5 least deprived,2007,72528
51,women,5 least deprived,2007,70427
52,women,5 least deprived,2007,68832
53,women,5 least deprived,2007,68804
54,women,5 least deprived,2007,68861
55,women,5 least deprived,2007,68023
56,women,5 least deprived,2007,68628
57,women,5 least deprived,2007,71487
58,women,5 least deprived,2007,74121
59,women,5 least deprived,2007,79777
60,women,5 least deprived,2007,86856
61,women,5 least deprived,2007,67362
62,women,5 least deprived,2007,66068
63,women,5 least deprived,2007,65624
64,women,5 least deprived,2007,60593
65,women,5 least deprived,2007,53011
66,women,5 least deprived,2007,48018
67,women,5 least deprived,2007,50361
68,women,5 least deprived,2007,50889
69,women,5 least deprived,2007,49885
70,women,5 least deprived,2007,48241
71,women,5 least deprived,2007,46666
72,women,5 least deprived,2007,44966
73,women,5 least deprived,2007,42860
74,women,5 least deprived,2007,41062
75,women,5 least deprived,2007,41131
76,women,5 least deprived,2007,40747
77,women,5 least deprived,2007,39248
78,women,5 least deprived,2007,36972
79,women,5 least deprived,2007,34712
80,women,5 least deprived,2007,32985
81,women,5 least deprived,2007,31194
82,women,5 least deprived,2007,28987
83,women,5 least deprived,2007,27767
84,women,5 least deprived,2007,26260
85,women,5 least deprived,2007,24694
86,women,5 least deprived,2007,23656
87,women,5 least deprived,2007,20031
88,women,5 least deprived,2007,14605
89,women,5 least deprived,2007,10595
90,women,5 least deprived,2007,11756.9751250973
91,women,5 least deprived,2007,9792.98233631184
92,women,5 least deprived,2007,8019.45349156187
93,women,5 least deprived,2007,6451.63774566216
94,women,5 least deprived,2007,5095.36786037822
95,women,5 least deprived,2007,3945.47251377096
96,women,5 least deprived,2007,2900.94405169691
97,women,5 least deprived,2007,1873.8877663368
98,women,5 least deprived,2007,980.265521402284
99,women,5 least deprived,2007,382.799925451075
100,women,5 least deprived,2007,102.863184011998
0,women,5 least deprived,2008,53307
1,women,5 least deprived,2008,54152
2,women,5 least deprived,2008,54709
3,women,5 least deprived,2008,55261
4,women,5 least deprived,2008,56301
5,women,5 least deprived,2008,55428
6,women,5 least deprived,2008,54718
7,women,5 least deprived,2008,57435
8,women,5 least deprived,2008,58974
9,women,5 least deprived,2008,61446
10,women,5 least deprived,2008,62016
11,women,5 least deprived,2008,63047
12,women,5 least deprived,2008,63049
13,women,5 least deprived,2008,64485
14,women,5 least deprived,2008,66062
15,women,5 least deprived,2008,64726
16,women,5 least deprived,2008,65847
17,women,5 least deprived,2008,66959
18,women,5 least deprived,2008,63821
19,women,5 least deprived,2008,56844
20,women,5 least deprived,2008,49366
21,women,5 least deprived,2008,47129
22,women,5 least deprived,2008,48723
23,women,5 least deprived,2008,49476
24,women,5 least deprived,2008,47361
25,women,5 least deprived,2008,46773
26,women,5 least deprived,2008,46571
27,women,5 least deprived,2008,48202
28,women,5 least deprived,2008,49808
29,women,5 least deprived,2008,50466
30,women,5 least deprived,2008,50505
31,women,5 least deprived,2008,52203
32,women,5 least deprived,2008,55774
33,women,5 least deprived,2008,60494
34,women,5 least deprived,2008,64082
35,women,5 least deprived,2008,69773
36,women,5 least deprived,2008,74638
37,women,5 least deprived,2008,79921
38,women,5 least deprived,2008,78218
39,women,5 least deprived,2008,81769
40,women,5 least deprived,2008,83291
41,women,5 least deprived,2008,85679
42,women,5 least deprived,2008,87750
43,women,5 least deprived,2008,89076
44,women,5 least deprived,2008,88913
45,women,5 least deprived,2008,86996
46,women,5 least deprived,2008,84843
47,women,5 least deprived,2008,82329
48,women,5 least deprived,2008,78387
49,women,5 least deprived,2008,76975
50,women,5 least deprived,2008,75466
51,women,5 least deprived,2008,72206
52,women,5 least deprived,2008,70169
53,women,5 least deprived,2008,68353
54,women,5 least deprived,2008,68508
55,women,5 least deprived,2008,68263
56,women,5 least deprived,2008,67563
57,women,5 least deprived,2008,68079
58,women,5 least deprived,2008,70924
59,women,5 least deprived,2008,73753
60,women,5 least deprived,2008,79343
61,women,5 least deprived,2008,86617
62,women,5 least deprived,2008,66969
63,women,5 least deprived,2008,65661
64,women,5 least deprived,2008,65328
65,women,5 least deprived,2008,60350
66,women,5 least deprived,2008,52765
67,women,5 least deprived,2008,47754
68,women,5 least deprived,2008,50092
69,women,5 least deprived,2008,50524
70,women,5 least deprived,2008,49504
71,women,5 least deprived,2008,47817
72,women,5 least deprived,2008,46183
73,women,5 least deprived,2008,44603
74,women,5 least deprived,2008,42399
75,women,5 least deprived,2008,40527
76,women,5 least deprived,2008,40450
77,women,5 least deprived,2008,39986
78,women,5 least deprived,2008,38223
79,women,5 least deprived,2008,35902
80,women,5 least deprived,2008,33539
81,women,5 least deprived,2008,31645
82,women,5 least deprived,2008,29848
83,women,5 least deprived,2008,27460
84,women,5 least deprived,2008,26212
85,women,5 least deprived,2008,24426
86,women,5 least deprived,2008,22896
87,women,5 least deprived,2008,21624
88,women,5 least deprived,2008,17917
89,women,5 least deprived,2008,13245
90,women,5 least deprived,2008,12315.8785789298
91,women,5 least deprived,2008,10262.7759827643
92,women,5 least deprived,2008,8382.30142451294
93,women,5 least deprived,2008,6698.63032570802
94,women,5 least deprived,2008,5228.27472482072
95,women,5 least deprived,2008,3976.21843667661
96,women,5 least deprived,2008,2855.04765402267
97,women,5 least deprived,2008,1795.48262608545
98,women,5 least deprived,2008,914.175888513612
99,women,5 least deprived,2008,348.349361819126
100,women,5 least deprived,2008,91.8317728000383
0,women,5 least deprived,2009,51665
1,women,5 least deprived,2009,54690
2,women,5 least deprived,2009,55481
3,women,5 least deprived,2009,55893
4,women,5 least deprived,2009,56020
5,women,5 least deprived,2009,56881
6,women,5 least deprived,2009,55781
7,women,5 least deprived,2009,55192
8,women,5 least deprived,2009,57997
9,women,5 least deprived,2009,59358
10,women,5 least deprived,2009,61640
11,women,5 least deprived,2009,62464
12,women,5 least deprived,2009,63564
13,women,5 least deprived,2009,63288
14,women,5 least deprived,2009,64773
15,women,5 least deprived,2009,66526
16,women,5 least deprived,2009,65195
17,women,5 least deprived,2009,66492
18,women,5 least deprived,2009,65624
19,women,5 least deprived,2009,56073
20,women,5 least deprived,2009,48790
21,women,5 least deprived,2009,49096
22,women,5 least deprived,2009,48934
23,women,5 least deprived,2009,48828
24,women,5 least deprived,2009,48653
25,women,5 least deprived,2009,46348
26,women,5 least deprived,2009,46510
27,women,5 least deprived,2009,47063
28,women,5 least deprived,2009,48798
29,women,5 least deprived,2009,51031
30,women,5 least deprived,2009,52534
31,women,5 least deprived,2009,51692
32,women,5 least deprived,2009,53494
33,women,5 least deprived,2009,57108
34,women,5 least deprived,2009,61683
35,women,5 least deprived,2009,65851
36,women,5 least deprived,2009,71008
37,women,5 least deprived,2009,75788
38,women,5 least deprived,2009,81025
39,women,5 least deprived,2009,79117
40,women,5 least deprived,2009,82530
41,women,5 least deprived,2009,83928
42,women,5 least deprived,2009,86040
43,women,5 least deprived,2009,87869
44,women,5 least deprived,2009,89243
45,women,5 least deprived,2009,88915
46,women,5 least deprived,2009,86934
47,women,5 least deprived,2009,84796
48,women,5 least deprived,2009,82299
49,women,5 least deprived,2009,78249
50,women,5 least deprived,2009,76662
51,women,5 least deprived,2009,75298
52,women,5 least deprived,2009,71922
53,women,5 least deprived,2009,69838
54,women,5 least deprived,2009,68102
55,women,5 least deprived,2009,68228
56,women,5 least deprived,2009,68035
57,women,5 least deprived,2009,67328
58,women,5 least deprived,2009,67946
59,women,5 least deprived,2009,70617
60,women,5 least deprived,2009,73629
61,women,5 least deprived,2009,78908
62,women,5 least deprived,2009,86399
63,women,5 least deprived,2009,66525
64,women,5 least deprived,2009,65300
65,women,5 least deprived,2009,65239
66,women,5 least deprived,2009,60069
67,women,5 least deprived,2009,52509
68,women,5 least deprived,2009,47304
69,women,5 least deprived,2009,49629
70,women,5 least deprived,2009,50182
71,women,5 least deprived,2009,49052
72,women,5 least deprived,2009,47365
73,women,5 least deprived,2009,45644
74,women,5 least deprived,2009,43920
75,women,5 least deprived,2009,41732
76,women,5 least deprived,2009,39661
77,women,5 least deprived,2009,39633
78,women,5 least deprived,2009,38991
79,women,5 least deprived,2009,37194
80,women,5 least deprived,2009,34659
81,women,5 least deprived,2009,32359
82,women,5 least deprived,2009,30310
83,women,5 least deprived,2009,28466
84,women,5 least deprived,2009,25878
85,women,5 least deprived,2009,24373
86,women,5 least deprived,2009,22599
87,women,5 least deprived,2009,20983
88,women,5 least deprived,2009,19465
89,women,5 least deprived,2009,15874
90,women,5 least deprived,2009,12921.0198779666
91,women,5 least deprived,2009,10816.2395589258
92,women,5 least deprived,2009,8853.04200999392
93,women,5 least deprived,2009,7064.01564610521
94,women,5 least deprived,2009,5478.47715395484
95,women,5 least deprived,2009,4115.29064165586
96,women,5 least deprived,2009,2902.32699808488
97,women,5 least deprived,2009,1787.69953990346
98,women,5 least deprived,2009,891.636909186014
99,women,5 least deprived,2009,333.864186671389
100,women,5 least deprived,2009,87.0127482652644
0,women,5 least deprived,2010,51589
1,women,5 least deprived,2010,53145
2,women,5 least deprived,2010,56300
3,women,5 least deprived,2010,57169
4,women,5 least deprived,2010,57380
5,women,5 least deprived,2010,56646
6,women,5 least deprived,2010,57481
7,women,5 least deprived,2010,56511
8,women,5 least deprived,2010,55647
9,women,5 least deprived,2010,58412
10,women,5 least deprived,2010,59885
11,women,5 least deprived,2010,62314
12,women,5 least deprived,2010,63171
13,women,5 least deprived,2010,63955
14,women,5 least deprived,2010,63798
15,women,5 least deprived,2010,65328
16,women,5 least deprived,2010,67005
17,women,5 least deprived,2010,65638
18,women,5 least deprived,2010,65083
19,women,5 least deprived,2010,57434
20,women,5 least deprived,2010,47650
21,women,5 least deprived,2010,49064
22,women,5 least deprived,2010,51184
23,women,5 least deprived,2010,49457
24,women,5 least deprived,2010,48349
25,women,5 least deprived,2010,47852
26,women,5 least deprived,2010,46260
27,women,5 least deprived,2010,47123
28,women,5 least deprived,2010,48468
29,women,5 least deprived,2010,50464
30,women,5 least deprived,2010,53851
31,women,5 least deprived,2010,54331
32,women,5 least deprived,2010,53466
33,women,5 least deprived,2010,55263
34,women,5 least deprived,2010,58984
35,women,5 least deprived,2010,63590
36,women,5 least deprived,2010,67324
37,women,5 least deprived,2010,72296
38,women,5 least deprived,2010,76634
39,women,5 least deprived,2010,81914
40,women,5 least deprived,2010,80050
41,women,5 least deprived,2010,83039
42,women,5 least deprived,2010,84503
43,women,5 least deprived,2010,86284
44,women,5 least deprived,2010,88013
45,women,5 least deprived,2010,89008
46,women,5 least deprived,2010,88750
47,women,5 least deprived,2010,86726
48,women,5 least deprived,2010,84384
49,women,5 least deprived,2010,82013
50,women,5 least deprived,2010,77731
51,women,5 least deprived,2010,76305
52,women,5 least deprived,2010,74854
53,women,5 least deprived,2010,71531
54,women,5 least deprived,2010,69588
55,women,5 least deprived,2010,67784
56,women,5 least deprived,2010,68022
57,women,5 least deprived,2010,67693
58,women,5 least deprived,2010,66886
59,women,5 least deprived,2010,67659
60,women,5 least deprived,2010,70325
61,women,5 least deprived,2010,73241
62,women,5 least deprived,2010,78446
63,women,5 least deprived,2010,86199
64,women,5 least deprived,2010,66070
65,women,5 least deprived,2010,64863
66,women,5 least deprived,2010,64930
67,women,5 least deprived,2010,59670
68,women,5 least deprived,2010,52145
69,women,5 least deprived,2010,46963
70,women,5 least deprived,2010,49153
71,women,5 least deprived,2010,49885
72,women,5 least deprived,2010,48659
73,women,5 least deprived,2010,46836
74,women,5 least deprived,2010,45012
75,women,5 least deprived,2010,43376
76,women,5 least deprived,2010,41006
77,women,5 least deprived,2010,38792
78,women,5 least deprived,2010,38728
