year,sex,qimd,agegroup,deaths,agegrp,C18,C19,C20,C33,C34,C50,E11,F00_03,I20_25,I48,I60_69,J40_47,N390,pops
2014,men,5 least deprived,75-79,5827,75-79,137,38,67,0,469,3,23,210,851,28,325,292,36,193473
2014,men,5 least deprived,80-84,7876,80-84,167,39,58,0,415,3,45,524,1182,72,514,416,56,136229
2014,men,5 least deprived,85-89,8048,85-89,125,26,44,0,308,1,41,751,1164,92,602,411,85,73336
2014,men,5 least deprived,90+,6893,90+,100,12,31,0,147,3,44,833,893,112,542,297,121,32221
2014,women,1 most deprived,<1,440,<1,0,0,0,0,0,0,0,0,1,0,0,0,0,85626
2014,women,1 most deprived,01-04,72,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,347822
2014,women,1 most deprived,05-09,34,05-09,0,0,0,0,0,0,0,0,1,0,2,0,0,390288
2014,women,1 most deprived,10-14,39,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,332040
2014,women,1 most deprived,15-19,63,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,347590
2014,women,1 most deprived,20-24,121,20-24,1,1,0,0,0,1,0,0,2,0,3,0,0,430276
2014,women,1 most deprived,25-29,169,25-29,3,0,0,0,0,8,0,0,2,0,5,0,0,472243
2014,women,1 most deprived,30-34,287,30-34,3,2,1,0,3,16,1,0,8,0,7,2,1,438156
2014,women,1 most deprived,35-39,377,35-39,3,2,1,0,4,27,0,0,16,0,14,2,1,356295
2014,women,1 most deprived,40-44,625,40-44,8,3,3,0,15,45,0,0,26,0,30,10,2,359106
2014,women,1 most deprived,45-49,931,45-49,11,6,1,0,58,92,2,0,59,0,47,25,1,363839
2014,women,1 most deprived,50-54,1302,50-54,20,6,6,0,126,109,3,1,113,1,58,48,2,332161
2014,women,1 most deprived,55-59,1657,55-59,26,13,15,0,217,120,4,3,159,1,58,114,6,274512
2014,women,1 most deprived,60-64,2315,60-64,30,14,13,0,362,121,14,10,223,5,83,256,9,235048
2014,women,1 most deprived,65-69,3186,65-69,41,18,14,1,490,155,13,43,326,8,142,365,20,217261
2014,women,1 most deprived,70-74,4097,70-74,67,12,24,0,571,165,26,111,406,26,203,542,28,169211
2014,women,1 most deprived,75-79,5684,75-79,87,20,35,0,545,171,45,345,657,61,371,626,48,149048
2014,women,1 most deprived,80-84,7554,80-84,123,19,34,1,461,197,54,802,835,79,612,736,91,116843
2014,women,1 most deprived,85-89,8567,85-89,114,18,45,0,362,183,61,1359,988,179,707,559,127,77473
2014,women,1 most deprived,90+,10395,90+,84,17,25,0,176,166,69,2027,993,257,907,368,182,50424
2014,women,2,<1,241,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,73289
2014,women,2,01-04,45,01-04,0,0,0,0,0,0,0,0,0,0,0,1,0,292984
2014,women,2,05-09,34,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,327843
2014,women,2,10-14,32,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,283478
2014,women,2,15-19,59,15-19,0,0,0,0,0,0,0,0,0,0,0,1,0,323220
2014,women,2,20-24,89,20-24,0,0,0,0,0,0,0,0,1,0,1,0,0,440309
2014,women,2,25-29,155,25-29,0,0,0,0,0,5,0,0,2,0,1,1,1,461844
2014,women,2,30-34,196,30-34,4,4,1,0,4,16,0,0,1,0,6,0,1,439713
2014,women,2,35-39,267,35-39,3,1,2,0,2,25,0,0,4,0,12,1,0,362396
2014,women,2,40-44,425,40-44,6,2,3,0,12,46,1,0,20,0,21,6,2,367543
2014,women,2,45-49,687,45-49,7,8,3,0,56,109,0,0,37,0,25,7,0,380148
2014,women,2,50-54,964,50-54,17,4,7,0,90,112,3,1,60,0,46,30,6,354064
2014,women,2,55-59,1268,55-59,25,10,10,0,148,131,1,3,93,4,44,61,6,301634
2014,women,2,60-64,1940,60-64,38,12,17,0,253,146,6,9,143,5,82,163,13,270349
2014,women,2,65-69,2821,65-69,58,19,23,0,432,172,12,30,256,4,143,254,15,266435
2014,women,2,70-74,3808,70-74,82,24,24,0,465,149,23,117,366,19,212,379,28,201610
2014,women,2,75-79,5281,75-79,86,19,37,1,462,190,26,314,558,38,355,454,51,173240
2014,women,2,80-84,7825,80-84,136,21,34,0,427,214,36,798,827,114,643,587,123,137295
2014,women,2,85-89,9495,85-89,145,18,44,0,368,221,59,1398,1051,188,827,571,157,93679
2014,women,2,90+,12745,90+,113,11,34,0,179,234,96,2361,1229,312,1158,422,219,62817
2014,women,3,<1,207,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,61541
2014,women,3,01-04,23,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,252539
2014,women,3,05-09,24,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,294766
2014,women,3,10-14,14,10-14,0,0,0,0,1,0,0,0,0,0,0,0,0,269550
2014,women,3,15-19,58,15-19,0,0,0,0,0,0,0,0,0,0,0,1,0,296586
2014,women,3,20-24,61,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,344421
2014,women,3,25-29,93,25-29,0,1,0,0,0,2,0,0,2,0,1,0,0,372554
2014,women,3,30-34,149,30-34,3,1,0,0,0,6,0,0,2,0,5,0,0,376992
2014,women,3,35-39,198,35-39,3,0,0,0,0,20,0,0,4,0,5,1,0,338750
2014,women,3,40-44,380,40-44,9,5,0,0,8,52,0,0,13,0,20,2,1,371292
2014,women,3,45-49,558,45-49,12,2,7,0,31,92,0,1,24,1,21,3,1,399017
2014,women,3,50-54,838,50-54,19,4,5,0,61,145,2,0,40,0,36,13,2,382198
2014,women,3,55-59,1134,55-59,27,9,8,0,122,144,5,2,62,0,49,35,3,334719
2014,women,3,60-64,1800,60-64,41,9,20,0,239,151,4,6,114,6,82,87,6,315316
2014,women,3,65-69,2838,65-69,60,24,23,0,370,207,7,23,190,5,126,206,8,327000
2014,women,3,70-74,3588,70-74,83,30,23,0,367,209,11,106,315,13,205,290,17,244513
2014,women,3,75-79,5365,75-79,128,23,44,0,452,214,18,326,495,46,393,422,53,203710
2014,women,3,80-84,8132,80-84,150,41,53,1,413,233,52,863,858,141,714,516,98,160436
2014,women,3,85-89,10268,85-89,149,29,36,0,290,253,66,1516,1135,196,1016,503,130,107953
2014,women,3,90+,14795,90+,114,21,38,0,178,242,97,2636,1438,344,1402,395,254,73340
2014,women,4,<1,148,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,54293
2014,women,4,01-04,17,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,232556
2014,women,4,05-09,16,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,286488
2014,women,4,10-14,12,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,272406
2014,women,4,15-19,51,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,295190
2014,women,4,20-24,54,20-24,0,0,0,0,0,0,0,0,1,0,0,1,2,301191
2014,women,4,25-29,58,25-29,1,0,1,0,1,1,0,0,0,0,1,0,0,310203
2014,women,4,30-34,92,30-34,2,1,0,0,0,9,0,0,1,0,2,1,0,330198
2014,women,4,35-39,167,35-39,3,0,1,0,3,29,0,0,4,0,4,0,0,325776
2014,women,4,40-44,298,40-44,6,4,0,0,8,59,0,0,4,0,11,2,1,378652
2014,women,4,45-49,514,45-49,11,5,6,0,22,101,1,1,22,0,21,2,1,412641
2014,women,4,50-54,735,50-54,10,7,9,0,45,153,1,0,31,1,35,10,2,397894
2014,women,4,55-59,1066,55-59,29,11,11,1,121,132,0,6,55,0,42,20,2,346799
2014,women,4,60-64,1664,60-64,40,11,22,0,223,177,2,9,110,3,52,73,6,332105
2014,women,4,65-69,2730,65-69,73,21,24,0,352,218,10,41,187,5,113,174,10,354072
2014,women,4,70-74,3403,70-74,82,22,21,0,372,229,12,69,275,12,191,252,17,263362
2014,women,4,75-79,5186,75-79,132,25,42,0,348,264,29,300,512,37,357,359,46,216167
2014,women,4,80-84,7753,80-84,188,37,34,0,362,248,41,790,811,94,703,412,86,167837
2014,women,4,85-89,10017,85-89,147,24,55,0,251,260,63,1397,1096,216,1014,448,126,111237
2014,women,4,90+,15062,90+,149,17,55,0,166,277,95,2505,1436,364,1501,390,255,75852
2014,women,5 least deprived,<1,141,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,49114
2014,women,5 least deprived,01-04,33,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,223453
2014,women,5 least deprived,05-09,13,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,297831
2014,women,5 least deprived,10-14,15,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,294084
2014,women,5 least deprived,15-19,46,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,309603
2014,women,5 least deprived,20-24,58,20-24,0,0,0,0,0,0,0,0,0,0,2,0,0,252860
2014,women,5 least deprived,25-29,50,25-29,1,1,0,0,0,3,0,0,0,0,1,0,0,240339
2014,women,5 least deprived,30-34,95,30-34,8,3,0,0,1,10,0,0,3,0,0,0,0,277839
2014,women,5 least deprived,35-39,135,35-39,5,1,2,0,2,18,0,0,2,0,4,0,0,318014
2014,women,5 least deprived,40-44,269,40-44,4,2,2,0,7,58,0,0,4,0,9,0,0,392381
2014,women,5 least deprived,45-49,398,45-49,8,3,4,0,19,78,0,0,18,0,6,3,0,427499
2014,women,5 least deprived,50-54,674,50-54,11,7,11,0,41,131,0,0,20,0,19,7,2,411129
2014,women,5 least deprived,55-59,889,55-59,26,5,8,0,90,143,2,1,29,0,36,14,1,352772
2014,women,5 least deprived,60-64,1269,60-64,40,15,9,0,139,159,3,4,78,0,42,39,2,335025
2014,women,5 least deprived,65-69,2314,65-69,69,23,23,0,254,237,3,20,137,7,107,101,10,364103
2014,women,5 least deprived,70-74,3022,70-74,90,22,27,0,293,213,6,80,226,11,161,172,8,268135
2014,women,5 least deprived,75-79,4558,75-79,102,44,28,0,322,215,18,270,400,35,321,253,34,222430
2014,women,5 least deprived,80-84,7117,80-84,176,28,45,0,298,279,38,696,695,82,599,374,78,171370
2014,women,5 least deprived,85-89,9352,85-89,163,26,54,0,253,227,44,1272,1008,162,971,365,116,111770
2014,women,5 least deprived,90+,13453,90+,135,13,47,0,175,253,65,2248,1242,336,1347,336,249,72407
2015,men,1 most deprived,<1,542,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,89860
2015,men,1 most deprived,01-04,84,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,366229
2015,men,1 most deprived,05-09,52,05-09,0,0,0,0,0,0,0,0,0,0,0,1,0,421890
2015,men,1 most deprived,10-14,46,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,353114
2015,men,1 most deprived,15-19,123,15-19,1,0,0,0,0,0,0,0,1,0,2,0,0,363643
2015,men,1 most deprived,20-24,277,20-24,0,0,1,0,1,0,0,0,2,0,3,0,0,419669
2015,men,1 most deprived,25-29,355,25-29,1,0,0,0,0,0,0,0,8,0,7,1,0,451441
2015,men,1 most deprived,30-34,512,30-34,4,0,1,0,3,0,0,0,20,0,7,1,0,438848
2015,men,1 most deprived,35-39,703,35-39,7,5,1,0,7,0,1,0,50,0,18,3,0,375309
2015,men,1 most deprived,40-44,1079,40-44,10,2,8,0,17,1,0,0,102,0,29,16,0,355090
2015,men,1 most deprived,45-49,1604,45-49,14,5,8,1,65,1,3,1,242,0,47,33,3,361058
2015,men,1 most deprived,50-54,2210,50-54,22,12,16,1,149,1,4,3,387,2,85,80,3,336611
2015,men,1 most deprived,55-59,2752,55-59,39,20,26,0,277,0,10,4,490,1,99,124,5,284330
2015,men,1 most deprived,60-64,3777,60-64,59,21,39,1,484,1,16,16,700,10,140,266,5,236634
2015,men,1 most deprived,65-69,5037,65-69,71,29,41,0,653,2,36,47,886,14,237,484,23,215467
2015,men,1 most deprived,70-74,5621,70-74,85,39,47,0,648,3,33,142,1015,26,237,596,33,152573
2015,men,1 most deprived,75-79,6964,75-79,86,40,64,0,724,1,47,371,1078,37,431,710,61,120253
2015,men,1 most deprived,80-84,7483,80-84,120,45,51,0,542,1,60,654,1099,61,481,660,68,79596
2015,men,1 most deprived,85-89,6534,85-89,95,22,34,0,316,1,48,823,870,61,465,549,101,42625
2015,men,1 most deprived,90+,4972,90+,38,10,20,0,135,2,34,780,556,63,349,322,102,19135
2015,men,2,<1,361,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,76901
2015,men,2,01-04,48,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,309978
2015,men,2,05-09,29,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,354069
2015,men,2,10-14,31,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,301354
2015,men,2,15-19,104,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,334720
2015,men,2,20-24,222,20-24,0,0,1,0,0,0,0,0,1,0,2,0,0,443271
2015,men,2,25-29,276,25-29,3,0,1,0,1,0,0,0,4,0,4,0,0,472628
2015,men,2,30-34,365,30-34,4,2,2,0,1,0,0,0,8,0,3,1,1,460001
2015,men,2,35-39,473,35-39,5,2,3,0,3,0,0,0,22,0,13,3,0,391190
2015,men,2,40-44,715,40-44,4,1,3,0,18,0,0,0,72,0,19,10,1,369445
2015,men,2,45-49,1130,45-49,12,9,4,0,44,0,2,0,148,1,29,21,2,377603
2015,men,2,50-54,1613,50-54,17,12,13,0,106,1,2,0,308,0,56,46,2,360656
2015,men,2,55-59,2141,55-59,37,16,24,0,187,0,5,0,383,0,77,80,2,305663
2015,men,2,60-64,2946,60-64,49,24,38,0,300,0,14,10,541,10,126,195,6,262806
2015,men,2,65-69,4434,65-69,67,25,60,0,529,0,16,44,762,12,152,322,9,257767
2015,men,2,70-74,5294,70-74,95,38,50,0,584,3,25,155,835,22,243,459,29,187159
2015,men,2,75-79,6644,75-79,115,36,58,1,623,4,42,334,1043,41,348,607,41,144724
2015,men,2,80-84,7996,80-84,156,33,59,0,506,2,56,652,1187,68,509,633,77,98659
2015,men,2,85-89,7529,85-89,96,23,58,0,304,0,59,882,1013,91,497,555,100,54330
2015,men,2,90+,6153,90+,59,13,35,0,160,3,56,823,774,94,448,378,116,24720
2015,men,3,<1,226,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,64659
2015,men,3,01-04,41,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,265658
2015,men,3,05-09,25,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,317577
2015,men,3,10-14,22,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,283413
2015,men,3,15-19,104,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,310897
2015,men,3,20-24,152,20-24,0,1,0,0,1,0,0,0,3,0,1,0,0,363623
2015,men,3,25-29,202,25-29,0,1,0,0,0,0,0,0,2,0,0,0,0,385407
2015,men,3,30-34,234,30-34,3,0,0,0,1,0,0,0,7,0,3,1,0,382225
2015,men,3,35-39,321,35-39,2,1,3,0,3,0,0,0,20,0,4,3,0,350026
2015,men,3,40-44,529,40-44,4,4,4,1,19,0,0,0,60,0,9,1,0,360605
2015,men,3,45-49,827,45-49,7,3,7,0,28,0,3,0,118,1,32,10,0,386053
2015,men,3,50-54,1223,50-54,28,7,15,0,69,0,5,1,199,1,48,26,1,384897
2015,men,3,55-59,1780,55-59,42,14,25,0,152,1,3,5,322,1,72,50,2,334523
2015,men,3,60-64,2568,60-64,55,21,35,0,279,1,5,10,435,5,89,111,8,298666
2015,men,3,65-69,4226,65-69,90,41,55,1,445,1,18,44,651,16,143,241,11,313645
2015,men,3,70-74,5248,70-74,109,41,55,0,526,1,31,102,781,23,232,404,17,233304
2015,men,3,75-79,7089,75-79,150,31,61,0,571,2,35,370,1086,42,421,521,47,178220
2015,men,3,80-84,8707,80-84,141,43,46,0,516,1,45,686,1298,74,628,607,58,121220
2015,men,3,85-89,8660,85-89,133,36,43,0,288,2,60,987,1190,100,642,599,107,67108
2015,men,3,90+,7553,90+,92,24,26,0,155,1,52,1027,926,133,544,362,126,30297
2015,men,4,<1,214,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,57442
2015,men,4,01-04,44,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,244266
2015,men,4,05-09,19,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,306932
2015,men,4,10-14,27,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,287749
2015,men,4,15-19,85,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,313062
2015,men,4,20-24,133,20-24,0,0,1,0,1,0,0,0,1,0,1,0,0,325387
2015,men,4,25-29,143,25-29,0,0,0,0,1,0,0,0,1,0,4,0,0,321797
2015,men,4,30-34,181,30-34,2,2,3,0,1,0,0,0,7,0,4,0,1,322273
2015,men,4,35-39,237,35-39,3,3,2,0,2,0,0,0,10,0,5,0,0,320453
2015,men,4,40-44,404,40-44,10,4,2,0,4,0,0,0,38,0,10,0,0,359084
2015,men,4,45-49,653,45-49,12,4,7,0,19,0,0,1,96,1,21,9,0,395359
2015,men,4,50-54,997,50-54,25,10,14,0,60,0,4,0,164,1,30,15,1,396183
2015,men,4,55-59,1463,55-59,42,14,21,0,111,1,4,1,248,1,58,31,2,345656
2015,men,4,60-64,2287,60-64,61,25,37,1,218,0,6,5,374,7,77,82,4,311620
2015,men,4,65-69,3773,65-69,98,33,56,0,399,2,16,39,578,20,159,191,10,336781
2015,men,4,70-74,4817,70-74,107,28,55,0,458,1,18,89,702,20,225,269,23,251745
2015,men,4,75-79,6640,75-79,127,46,59,0,529,5,33,279,962,35,387,411,47,191542
2015,men,4,80-84,8819,80-84,173,28,65,0,468,3,54,690,1235,74,616,553,67,131981
2015,men,4,85-89,8841,85-89,142,26,63,0,330,2,52,937,1229,103,704,509,91,71974
2015,men,4,90+,7863,90+,77,18,52,0,148,3,45,1028,938,124,569,345,134,32198
2015,men,5 least deprived,<1,147,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,51367
2015,men,5 least deprived,01-04,26,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,234028
2015,men,5 least deprived,05-09,13,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,318437
2015,men,5 least deprived,10-14,29,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,309607
2015,men,5 least deprived,15-19,75,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,328192
2015,men,5 least deprived,20-24,117,20-24,1,1,0,0,0,0,0,0,0,0,1,1,0,280518
2015,men,5 least deprived,25-29,97,25-29,0,0,1,0,0,0,0,0,3,0,2,0,0,256107
2015,men,5 least deprived,30-34,127,30-34,2,1,1,0,1,0,0,0,3,0,1,0,0,254536
2015,men,5 least deprived,35-39,174,35-39,2,2,3,0,2,0,0,0,8,0,1,2,0,293664
2015,men,5 least deprived,40-44,305,40-44,9,4,3,0,4,0,0,0,28,0,12,2,0,360916
2015,men,5 least deprived,45-49,503,45-49,10,5,4,0,13,0,0,0,65,1,19,4,0,401734
2015,men,5 least deprived,50-54,829,50-54,27,7,14,1,49,1,1,0,122,2,24,9,0,405031
2015,men,5 least deprived,55-59,1183,55-59,45,10,19,0,73,1,1,1,183,1,38,20,0,351489
2015,men,5 least deprived,60-64,1815,60-64,63,23,23,0,173,1,3,11,252,2,62,40,3,312956
2015,men,5 least deprived,65-69,3308,65-69,100,25,52,0,311,3,11,29,465,12,92,128,7,341124
2015,men,5 least deprived,70-74,4339,70-74,112,31,58,1,413,3,16,79,613,17,210,228,19,256457
2015,men,5 least deprived,75-79,6098,75-79,128,43,51,0,436,0,28,247,876,48,386,314,25,196151
2015,men,5 least deprived,80-84,8178,80-84,155,48,56,0,378,4,35,633,1094,80,569,451,65,140125
2015,men,5 least deprived,85-89,8725,85-89,117,32,59,0,303,1,38,932,1174,126,629,484,88,76326
2015,men,5 least deprived,90+,7721,90+,71,15,26,0,153,2,59,960,929,142,565,341,151,33995
2015,women,1 most deprived,<1,412,<1,0,0,0,0,0,0,0,0,1,0,0,0,0,84911
2015,women,1 most deprived,01-04,76,01-04,0,0,0,0,0,0,0,0,0,0,0,0,1,349394
2015,women,1 most deprived,05-09,37,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,401491
2015,women,1 most deprived,10-14,34,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,338737
2015,women,1 most deprived,15-19,67,15-19,0,0,0,0,0,0,1,0,0,0,0,0,0,347278
2015,women,1 most deprived,20-24,95,20-24,1,0,1,0,1,1,0,0,1,0,4,0,0,427709
2015,women,1 most deprived,25-29,171,25-29,1,0,1,0,0,2,0,0,3,0,4,0,0,477664
2015,women,1 most deprived,30-34,259,30-34,1,1,1,0,0,11,0,0,7,0,8,1,0,445885
2015,women,1 most deprived,35-39,421,35-39,5,2,3,0,7,27,0,0,13,0,13,5,0,370030
2015,women,1 most deprived,40-44,624,40-44,6,4,1,0,25,60,0,0,35,0,16,5,7,353423
2015,women,1 most deprived,45-49,974,45-49,13,5,6,0,60,78,1,0,62,1,53,29,1,364927
2015,women,1 most deprived,50-54,1374,50-54,25,10,7,0,121,127,3,2,105,0,65,57,3,342214
2015,women,1 most deprived,55-59,1679,55-59,25,11,14,0,231,138,5,6,155,2,70,126,6,285190
2015,women,1 most deprived,60-64,2336,60-64,27,17,15,0,366,121,12,7,242,11,103,248,9,237292
2015,women,1 most deprived,65-69,3510,65-69,59,23,22,2,580,143,13,41,342,12,163,422,26,222290
2015,women,1 most deprived,70-74,4181,70-74,68,19,21,0,579,147,18,128,435,37,214,543,40,169815
2015,women,1 most deprived,75-79,5987,75-79,105,24,33,1,582,221,63,422,648,55,392,649,67,148732
2015,women,1 most deprived,80-84,8036,80-84,115,26,36,0,468,190,64,946,857,99,600,758,102,115035
2015,women,1 most deprived,85-89,9108,85-89,99,22,41,0,326,187,66,1582,933,152,730,663,117,76918
2015,women,1 most deprived,90+,11419,90+,71,18,25,0,175,169,68,2474,1014,229,924,441,160,49887
2015,women,2,<1,237,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,72555
2015,women,2,01-04,41,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,294447
2015,women,2,05-09,22,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,338205
2015,women,2,10-14,29,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,287261
2015,women,2,15-19,62,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,321612
2015,women,2,20-24,79,20-24,0,0,1,0,0,0,0,0,0,0,2,0,0,439011
2015,women,2,25-29,123,25-29,1,1,0,0,1,3,0,0,0,0,1,0,0,464573
2015,women,2,30-34,174,30-34,0,1,0,0,4,11,0,0,1,0,4,1,0,442996
2015,women,2,35-39,270,35-39,7,1,1,0,5,26,1,0,6,0,10,1,0,374450
2015,women,2,40-44,404,40-44,8,2,3,0,15,42,0,0,19,0,21,2,1,361826
2015,women,2,45-49,672,45-49,12,11,5,0,30,101,3,0,50,0,24,10,3,379152
2015,women,2,50-54,1026,50-54,22,17,11,0,91,136,1,2,64,0,42,29,6,364086
2015,women,2,55-59,1310,55-59,26,10,7,0,157,127,3,7,103,0,53,63,5,312074
2015,women,2,60-64,1951,60-64,33,14,13,0,263,138,9,9,155,4,86,162,8,271124
2015,women,2,65-69,2961,65-69,55,23,27,1,405,162,9,42,259,6,132,284,19,272226
2015,women,2,70-74,3910,70-74,85,29,30,2,440,166,14,131,382,26,227,348,29,207097
2015,women,2,75-79,5412,75-79,91,26,37,0,451,208,33,333,541,42,380,533,48,174036
2015,women,2,80-84,8296,80-84,128,31,52,1,469,221,64,939,812,117,648,657,101,136490
2015,women,2,85-89,10103,85-89,139,19,44,1,279,198,68,1673,1050,165,881,602,134,93764
2015,women,2,90+,13830,90+,117,12,37,0,177,207,90,2688,1205,351,1244,493,220,62488
2015,women,3,<1,181,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,61732
2015,women,3,01-04,34,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,253202
2015,women,3,05-09,19,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,303284
2015,women,3,10-14,20,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,271719
2015,women,3,15-19,63,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,294484
2015,women,3,20-24,79,20-24,0,0,0,0,0,0,0,0,0,0,1,2,0,343525
2015,women,3,25-29,94,25-29,2,1,0,0,1,3,0,0,1,0,1,0,0,374440
2015,women,3,30-34,142,30-34,5,0,2,0,3,16,0,0,4,0,8,0,0,378306
2015,women,3,35-39,187,35-39,4,1,1,0,4,24,0,0,4,0,6,1,0,345815
2015,women,3,40-44,336,40-44,5,1,0,0,5,58,0,0,10,0,15,1,1,363822
2015,women,3,45-49,614,45-49,14,3,1,0,32,91,1,1,36,0,26,7,1,395322
2015,women,3,50-54,871,50-54,19,6,3,1,68,123,1,1,55,1,38,14,0,392559
2015,women,3,55-59,1252,55-59,41,12,10,0,126,145,2,1,76,2,58,42,2,343772
2015,women,3,60-64,1760,60-64,46,15,19,0,238,129,3,13,112,1,66,102,5,314431
2015,women,3,65-69,2982,65-69,77,27,11,0,371,210,8,37,209,7,132,232,18,331740
2015,women,3,70-74,3927,70-74,91,25,27,0,432,189,12,102,339,20,213,335,29,253849
2015,women,3,75-79,5731,75-79,103,23,33,0,467,244,28,362,527,59,426,505,43,205880
2015,women,3,80-84,8534,80-84,163,28,37,0,414,265,59,950,819,103,700,596,113,160755
2015,women,3,85-89,11325,85-89,139,36,63,0,301,254,74,1837,1097,231,967,588,164,108834
2015,women,3,90+,16304,90+,148,18,43,0,178,249,82,3300,1410,393,1451,476,252,72973
2015,women,4,<1,135,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,55201
2015,women,4,01-04,27,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,232427
2015,women,4,05-09,24,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,293083
2015,women,4,10-14,17,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,273130
2015,women,4,15-19,53,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,291761
2015,women,4,20-24,59,20-24,0,0,0,0,0,0,0,0,0,0,2,0,0,298366
2015,women,4,25-29,77,25-29,0,0,0,0,1,1,0,0,0,0,1,0,0,312118
2015,women,4,30-34,103,30-34,2,0,4,0,1,11,0,0,0,0,2,0,0,329331
2015,women,4,35-39,177,35-39,5,5,0,0,2,31,0,0,2,0,9,0,0,330499
2015,women,4,40-44,289,40-44,7,3,2,0,9,54,0,0,6,0,7,3,0,369173
2015,women,4,45-49,494,45-49,12,3,4,0,23,96,0,1,20,0,16,2,0,407745
2015,women,4,50-54,775,50-54,21,11,12,0,63,136,2,2,28,0,23,10,1,408069
2015,women,4,55-59,1051,55-59,23,8,11,0,81,158,2,1,54,3,46,23,5,355590
2015,women,4,60-64,1555,60-64,49,14,18,0,177,146,6,4,101,1,49,68,2,328961
2015,women,4,65-69,2675,65-69,60,19,18,0,312,206,6,31,180,9,102,163,9,358705
2015,women,4,70-74,3528,70-74,83,15,22,0,405,203,13,100,290,19,200,285,18,274947
2015,women,4,75-79,5289,75-79,110,24,29,0,375,247,22,326,457,49,379,382,45,219174
2015,women,4,80-84,8220,80-84,133,33,46,1,378,291,61,914,805,98,671,535,101,168650
2015,women,4,85-89,11034,85-89,177,33,45,0,273,241,53,1721,1095,213,1022,501,143,113439
2015,women,4,90+,16644,90+,124,16,45,0,164,283,133,3032,1370,383,1577,460,229,76075
2015,women,5 least deprived,<1,120,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,48349
2015,women,5 least deprived,01-04,16,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,222074
2015,women,5 least deprived,05-09,17,05-09,0,0,0,0,0,0,0,0,0,0,3,0,0,302495
2015,women,5 least deprived,10-14,21,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,294211
